time,pkg_pwr,ram_pwr
489,43.88,10.54
490,44.32,11.00
491,44.05,10.76
492,43.91,10.66
493,44.05,10.74
494,43.95,10.54
495,44.17,10.83
496,44.32,11.01
497,44.19,10.77
498,44.39,11.02
499,43.77,10.50
500,44.26,10.91
501,44.38,11.03
502,44.49,11.08
503,44.18,10.88
504,44.02,10.72
505,44.31,10.89
506,44.31,10.89
507,44.58,11.13
508,44.37,10.94
509,43.51,10.11
510,42.88,9.63
511,43.76,10.46
512,44.22,10.84
513,44.37,10.87
514,44.07,10.73
515,44.12,10.83
516,44.30,10.88
517,44.36,10.96
518,44.29,10.90
519,44.03,10.69
520,44.37,11.03
521,44.39,10.94
522,44.37,10.95
523,44.42,10.98
524,43.51,10.07
525,44.33,10.92
526,44.07,10.70
527,44.33,10.94
528,44.30,10.95
529,43.77,10.43
530,43.97,10.63
531,44.20,10.79
532,44.64,11.20
533,44.59,11.16
534,44.18,10.76
535,44.53,11.07
536,44.51,11.09
537,44.59,11.06
538,42.24,8.89
539,26.59,5.66
540,24.33,5.61
541,26.54,5.67
542,24.72,5.89
543,39.95,7.72
544,39.84,7.64
545,43.48,10.55
546,44.03,10.93
547,44.03,10.97
548,43.85,10.77
549,43.76,10.70
550,44.06,10.96
551,44.22,11.06
552,44.27,11.08
553,44.12,10.94
554,43.77,10.61
555,43.68,10.55
556,42.69,9.62
557,42.83,9.58
558,43.06,9.95
559,42.66,9.66
560,44.12,10.87
561,44.35,11.06
562,44.24,10.92
563,44.30,11.11
564,43.89,10.66
565,44.14,10.94
566,44.12,10.92
567,44.10,10.91
568,44.07,10.88
569,43.82,10.58
570,44.22,10.94
571,44.17,10.88
572,44.22,10.99
573,44.36,11.06
574,43.92,10.72
575,44.14,11.00
576,44.31,11.05
577,44.30,11.08
578,44.23,10.98
579,44.01,10.85
580,44.23,11.05
581,44.12,10.93
582,44.33,11.10
583,44.34,11.14
584,43.92,10.79
585,44.03,10.86
586,43.94,10.78
587,44.18,10.97
588,44.01,10.79
589,43.80,10.72
590,44.05,10.92
591,44.18,11.02
592,44.28,11.07
593,43.98,10.84
594,43.74,10.66
595,44.33,11.13
596,44.13,10.96
597,44.16,10.94
598,43.83,10.51
599,44.09,10.92
600,43.89,10.75
601,44.12,10.95
602,44.01,10.85
603,44.21,11.05
604,43.98,10.77
605,44.16,10.98
606,44.39,11.19
607,44.35,11.15
608,44.18,10.97
609,43.82,10.57
610,44.19,10.94
611,44.25,10.98
612,44.46,11.17
613,43.95,10.77
614,44.01,10.79
615,44.14,10.98
616,44.34,11.11
617,44.02,10.74
618,44.21,10.93
619,44.18,10.92
620,44.35,11.06
621,44.38,11.16
622,44.40,11.20
623,44.01,10.80
624,44.16,10.88
625,44.37,10.99
626,44.35,11.05
627,44.35,11.01
628,44.22,10.97
629,44.35,11.05
630,44.11,10.84
631,44.34,10.94
632,44.22,10.91
633,44.05,10.77
634,44.42,11.11
635,44.41,11.13
636,44.49,11.08
637,44.45,11.20
638,44.13,10.71
639,44.26,10.85
640,44.13,10.81
641,44.33,11.10
642,44.24,10.97
643,44.08,10.80
644,44.25,10.90
645,44.23,10.89
646,44.38,11.06
647,44.28,11.05
648,44.05,10.67
649,44.23,10.92
650,44.39,10.98
651,44.31,10.90
652,44.38,10.94
653,44.31,11.00
654,44.45,11.10
655,42.05,8.64
656,38.75,6.76
657,29.36,5.89
658,31.21,5.86
659,38.28,6.49
660,35.45,6.42
661,23.77,5.67
662,27.13,6.05
663,39.79,6.82
664,26.04,5.54
665,23.23,5.58
666,37.68,6.74
667,31.37,6.05
668,23.43,5.78
669,23.36,5.66
670,22.90,5.53
671,23.00,5.56
672,22.77,5.49
673,23.42,5.56
674,23.42,5.57
675,23.37,5.44
676,24.00,5.47
677,22.78,5.38
678,23.45,5.55
679,23.07,5.53
680,22.80,5.39
681,22.73,5.34
682,22.55,5.31
683,23.20,5.47
684,23.60,5.53
685,22.90,5.44
686,22.60,5.35
687,22.59,5.32
688,23.17,5.45
689,23.18,5.51
690,22.76,5.43
691,22.85,5.42
692,22.88,5.32
693,23.28,5.47
694,23.55,5.56
695,22.84,5.41
696,22.91,5.41
697,23.02,5.34
698,22.87,5.48
699,23.18,5.53
700,23.34,5.37
701,22.98,5.32
702,23.07,5.32
703,23.28,5.42
704,23.18,5.49
705,23.09,5.38
706,22.65,5.34
707,22.82,5.38
708,23.20,5.51
709,23.29,5.60
710,22.82,5.37
711,24.49,5.51
712,26.19,5.52
713,26.73,5.77
714,33.35,5.64
715,25.31,5.39
716,22.85,5.37
717,22.72,5.28
718,23.81,5.51
719,23.13,5.52
720,22.37,5.32
721,22.92,5.34
722,22.93,5.44
723,23.26,5.53
724,22.69,5.41
725,22.56,5.27
726,22.71,5.33
727,23.17,5.35
728,23.74,5.51
729,22.96,5.52
730,22.95,5.40
731,23.07,5.43
732,22.81,5.35
733,23.65,5.59
734,22.95,5.43
735,22.48,5.35
736,22.81,5.42
737,22.77,5.42
738,23.34,5.53
739,23.08,5.50
740,22.95,5.37
741,22.84,5.36
742,22.97,5.35
743,23.77,5.52
744,23.85,5.55
745,22.95,5.42
746,22.78,5.39
747,22.63,5.30
748,23.10,5.43
749,23.11,5.52
750,23.18,5.67
751,23.51,5.57
752,23.96,5.43
753,23.00,5.53
754,22.78,5.47
755,22.71,5.37
756,23.16,5.35
757,22.78,5.32
758,23.28,5.51
759,23.48,5.59
760,22.63,5.39
761,22.70,5.46
762,22.83,5.36
763,23.08,5.49
764,22.81,5.52
765,22.85,5.41
766,23.07,5.38
767,22.64,5.30
768,22.84,5.46
769,22.78,5.45
770,22.66,5.34
771,22.51,5.33
772,22.63,5.34
773,23.23,5.59
774,22.67,5.47
775,22.43,5.37
776,22.74,5.35
777,22.51,5.31
778,23.21,5.49
779,23.13,5.55
780,22.65,5.37
781,22.73,5.42
782,22.43,5.35
783,23.56,5.57
784,22.81,5.46
785,23.16,5.43
786,22.73,5.37
787,22.63,5.33
788,23.16,5.53
789,22.99,5.55
790,27.19,5.90
791,22.74,5.49
792,22.99,5.38
793,23.04,5.50
794,22.80,5.43
795,23.80,5.81
