time,pkg_pwr,ram_pwr
1355,40.05,5.04
1356,40.18,5.07
1357,40.35,5.38
1358,40.26,5.30
1359,40.20,5.12
1360,40.15,4.97
1361,40.26,5.04
1362,40.28,5.26
1363,40.26,5.14
1364,40.22,5.03
1365,40.16,5.02
1366,40.19,4.93
1367,40.22,5.28
1368,40.35,5.25
1369,40.35,5.15
1370,40.12,5.04
1371,40.03,5.03
1372,40.18,5.30
1373,40.29,5.20
1374,40.29,5.04
1375,40.07,5.01
1376,40.09,4.98
1377,40.09,5.34
1378,40.06,5.20
1379,40.13,5.18
1380,40.07,5.00
1381,40.08,5.04
1382,40.04,5.32
1383,40.13,5.21
1384,40.09,5.12
1385,40.06,5.04
1386,40.06,4.95
1387,40.10,5.29
1388,40.19,5.44
1389,40.15,5.20
1390,40.12,5.07
1391,40.17,5.09
1392,40.25,5.36
1393,40.41,5.35
1394,40.38,5.00
1395,40.20,5.04
1396,40.15,4.97
1397,40.14,5.28
1398,40.11,5.21
1399,40.12,5.08
1400,40.41,4.99
1401,40.43,4.99
1402,40.19,5.20
1403,40.24,5.17
1404,40.24,5.10
1405,40.41,5.06
1406,40.34,4.97
1407,40.06,5.41
1408,40.09,5.19
1409,40.27,5.24
1410,40.31,5.03
1411,40.19,5.00
1412,40.05,5.27
1413,40.08,5.21
1414,40.24,5.07
1415,40.26,5.09
1416,40.08,5.10
1417,40.08,5.50
1418,40.26,5.33
1419,40.25,5.13
1420,40.21,5.03
1421,39.94,4.96
1422,39.97,5.26
1423,40.20,5.35
1424,40.23,5.02
1425,40.23,5.06
1426,40.17,4.95
1427,40.13,5.25
1428,40.14,5.16
1429,40.16,5.08
1430,40.15,5.09
1431,40.12,4.97
1432,40.15,5.50
1433,40.22,5.29
1434,40.23,5.24
1435,40.25,5.06
1436,40.25,4.97
1437,40.39,5.38
1438,40.28,5.17
1439,40.25,5.20
1440,40.18,5.02
1441,40.22,5.00
1442,40.24,5.33
1443,40.22,5.24
1444,39.95,5.00
1445,39.98,5.05
1446,40.29,5.05
1447,40.26,5.33
1448,40.13,5.20
1449,40.00,5.03
1450,39.98,4.94
1451,39.93,4.95
1452,40.01,5.36
1453,40.42,5.25
1454,40.38,5.03
1455,40.12,5.01
1456,40.02,4.96
1457,40.19,5.38
1458,40.26,5.17
1459,40.29,5.09
1460,40.06,5.03
1461,40.04,4.96
1462,40.23,5.45
1463,40.25,5.20
1464,40.19,5.04
1465,40.15,4.97
1466,40.15,4.95
1467,40.27,5.35
1468,40.21,5.19
1469,40.05,5.02
1470,40.09,4.98
1471,40.04,4.98
1472,40.10,5.26
1473,40.10,5.24
1474,40.10,5.08
1475,40.12,4.97
1476,40.11,5.02
1477,40.09,5.37
1478,40.23,5.33
1479,40.26,5.02
1480,40.23,4.97
1481,40.29,4.98
1482,40.31,5.25
1483,40.54,5.08
1484,40.49,5.00
1485,40.46,4.91
1486,40.42,4.90
1487,40.28,5.27
1488,40.26,5.11
1489,40.28,5.01
1490,40.21,4.93
1491,40.22,5.11
1492,40.02,5.47
1493,39.92,5.15
1494,40.16,5.19
1495,40.23,5.02
1496,40.16,5.01
1497,40.15,5.41
1498,40.09,5.29
1499,40.02,5.06
1500,40.00,5.02
1501,40.12,5.10
1502,40.13,5.34
1503,40.12,5.25
1504,40.09,5.04
1505,40.08,5.05
1506,40.17,4.99
1507,40.20,5.40
1508,40.21,5.24
1509,40.18,5.06
1510,40.16,5.00
1511,40.19,4.95
1512,40.08,5.30
1513,40.03,5.17
1514,40.01,5.02
1515,40.01,5.00
1516,40.01,4.95
1517,40.11,5.38
1518,40.05,5.13
1519,39.99,5.16
1520,39.97,5.05
1521,40.16,5.12
1522,40.36,5.41
1523,40.25,5.23
1524,39.99,5.03
1525,40.06,5.01
1526,40.00,4.97
1527,40.04,5.37
1528,40.17,5.29
1529,40.22,5.12
1530,40.13,5.04
1531,40.04,4.98
1532,40.12,5.29
1533,40.02,5.22
1534,39.94,5.03
1535,40.06,5.00
1536,40.09,4.94
1537,40.01,5.24
1538,39.68,5.09
1539,39.64,4.94
1540,39.68,4.93
1541,39.62,4.96
1542,40.15,5.68
1543,40.31,5.27
1544,40.28,5.11
1545,40.19,4.98
1546,40.20,4.97
1547,40.32,5.52
1548,40.28,5.21
1549,40.26,5.16
1550,40.25,5.01
1551,40.21,5.03
1552,40.19,5.39
1553,40.25,5.23
1554,40.15,5.05
1555,40.17,5.01
1556,40.18,5.10
1557,40.22,5.48
1558,40.29,5.36
1559,40.32,5.05
1560,40.25,5.03
1561,40.22,4.98
1562,40.29,5.43
1563,40.18,5.12
1564,40.16,5.02
1565,40.21,5.16
1566,40.16,4.97
1567,40.29,5.47
1568,40.26,5.25
1569,40.23,5.09
1570,40.19,5.11
1571,40.29,5.68
1572,40.19,5.43
1573,40.21,5.18
1574,40.23,5.20
1575,40.21,5.12
1576,40.24,5.11
1577,40.28,5.45
1578,40.32,5.21
1579,40.24,5.13
1580,40.25,5.04
1581,40.23,5.07
1582,40.31,5.39
1583,40.34,5.23
1584,40.34,5.10
1585,40.26,5.00
1586,40.28,5.05
1587,40.22,5.40
1588,40.19,5.20
1589,40.25,4.98
1590,39.93,4.99
1591,39.70,4.97
1592,39.78,5.34
1593,39.92,5.24
1594,39.82,5.06
1595,39.72,4.99
1596,39.65,4.96
1597,39.74,5.33
1598,39.78,5.15
1599,39.73,5.23
1600,39.87,5.18
1601,39.90,5.08
1602,39.71,5.32
1603,39.70,5.10
1604,39.78,5.22
1605,39.93,5.05
1606,39.80,4.98
1607,39.71,5.25
1608,39.78,5.18
1609,39.98,5.22
1610,39.90,5.00
1611,39.66,4.97
1612,39.76,5.30
1613,39.90,5.27
1614,40.00,5.05
1615,40.01,4.99
1616,39.77,4.90
1617,39.80,5.27
1618,39.93,5.28
1619,39.90,5.08
1620,39.84,5.01
1621,39.81,4.97
1622,39.87,5.42
1623,39.98,5.24
1624,39.95,5.01
1625,39.72,4.97
1626,39.75,4.91
1627,39.96,5.51
1628,39.96,5.33
1629,39.85,5.13
1630,39.83,4.99
1631,39.74,4.99
1632,39.78,5.24
1633,39.80,5.15
1634,39.94,5.22
1635,39.89,5.03
1636,39.83,4.96
1637,39.87,5.30
1638,35.27,5.23
1639,22.25,5.11
1640,22.17,5.10
1641,22.58,5.24
1642,27.65,5.41
1643,39.56,5.13
1644,39.57,5.04
1645,39.53,4.96
1646,39.60,5.22
1647,39.53,5.44
1648,39.42,5.09
1649,39.45,4.98
1650,39.53,4.95
1651,39.29,4.94
1652,38.60,5.14
1653,38.61,5.05
1654,39.15,4.96
1655,39.23,4.94
1656,39.89,4.91
1657,40.31,5.24
1658,40.35,5.04
1659,40.37,5.05
1660,40.34,5.23
1661,40.17,4.95
1662,40.18,5.18
1663,40.21,5.17
1664,40.28,5.00
1665,39.76,5.01
1666,38.79,4.92
1667,39.05,5.21
1668,39.32,5.06
1669,39.32,5.10
1670,39.27,4.95
1671,39.26,4.93
1672,39.30,5.23
1673,39.38,5.08
1674,39.82,5.00
1675,39.98,4.94
1676,40.26,4.94
1677,40.16,5.45
1678,40.08,5.22
1679,40.10,5.06
1680,40.03,4.98
1681,40.01,4.99
1682,40.11,5.28
1683,40.02,5.04
1684,40.04,4.97
1685,40.04,4.97
1686,39.95,4.89
1687,40.01,5.18
1688,40.04,5.05
1689,40.00,4.98
1690,40.02,4.93
1691,40.07,4.95
1692,40.02,5.19
1693,40.03,5.05
1694,39.99,4.98
1695,39.99,4.97
1696,39.88,4.91
1697,39.98,5.23
1698,39.81,5.08
1699,39.44,5.05
1700,39.94,4.99
1701,40.31,4.97
1702,40.31,5.22
1703,39.83,5.07
1704,39.43,4.95
1705,39.44,4.96
1706,39.53,4.91
1707,39.45,5.26
1708,39.42,5.06
1709,39.42,4.98
1710,39.40,4.95
1711,39.57,4.97
1712,39.63,5.22
1713,39.24,5.09
1714,39.38,4.96
1715,39.69,4.98
1716,39.65,4.90
1717,39.51,5.24
1718,39.53,5.09
1719,39.62,4.97
1720,40.13,4.97
1721,40.01,4.99
1722,40.19,5.28
1723,40.10,5.03
1724,40.15,5.18
1725,40.06,5.08
1726,40.09,4.96
1727,40.07,5.26
1728,40.13,4.98
1729,40.12,5.01
1730,39.92,4.93
1731,39.88,4.91
1732,39.95,5.20
1733,39.84,5.02
1734,40.49,4.98
1735,40.52,4.94
1736,40.35,4.93
1737,40.12,5.20
1738,40.56,5.04
1739,40.55,4.99
1740,39.73,4.92
1741,39.34,4.92
1742,40.39,5.24
1743,40.44,5.05
1744,39.53,4.99
1745,39.14,4.98
1746,39.20,4.95
1747,40.09,5.27
1748,40.13,5.10
1749,39.39,5.03
1750,39.10,4.95
1751,39.23,4.91
1752,39.92,5.30
1753,39.88,5.07
1754,39.43,5.00
1755,39.51,5.01
1756,40.06,4.98
1757,40.04,5.22
1758,39.37,5.04
1759,39.72,5.02
1760,40.55,4.95
1761,40.43,4.94
1762,39.25,5.21
1763,39.67,5.04
1764,40.48,5.02
1765,40.39,4.96
1766,39.62,4.94
1767,39.80,5.25
1768,40.18,5.05
1769,40.47,4.95
1770,40.02,4.91
1771,39.30,4.95
1772,40.33,5.20
1773,40.59,5.03
1774,39.94,4.97
1775,39.29,4.96
1776,39.28,4.92
1777,40.46,5.23
1778,40.58,5.09
1779,40.25,5.01
1780,39.96,4.94
1781,39.86,4.90
1782,39.90,5.20
1783,40.04,5.16
1784,40.05,4.97
1785,39.90,4.96
1786,39.90,4.89
1787,39.98,5.26
1788,39.98,5.04
1789,40.17,4.97
1790,40.13,4.91
1791,40.02,4.97
1792,40.02,5.23
1793,40.23,5.05
1794,40.35,5.01
1795,40.29,4.97
1796,40.14,4.95
1797,40.27,5.24
1798,40.37,5.15
1799,40.46,5.03
1800,40.62,4.98
1801,40.39,4.90
1802,40.21,5.23
1803,40.38,5.05
1804,40.65,4.98
1805,40.59,4.94
1806,40.40,4.87
1807,40.43,5.23
1808,40.67,5.06
1809,40.61,5.03
1810,40.38,4.94
1811,40.44,4.92
1812,40.65,5.21
1813,40.53,5.04
1814,40.31,5.00
1815,40.28,4.95
1816,40.07,4.92
1817,40.06,5.20
1818,39.71,5.05
1819,39.57,4.97
1820,39.48,4.95
1821,39.41,4.94
1822,39.45,5.24
1823,39.53,5.06
1824,39.64,5.00
1825,39.57,4.96
1826,39.39,4.91
1827,39.47,5.19
1828,39.61,5.04
1829,39.68,4.98
1830,39.86,4.94
1831,40.44,4.91
1832,40.35,5.25
1833,39.77,5.01
1834,39.72,4.94
1835,39.93,4.98
1836,39.93,5.00
1837,39.75,5.35
1838,39.45,5.11
1839,39.48,5.05
1840,39.41,4.94
1841,39.43,4.89
1842,39.47,5.17
1843,39.40,5.04
1844,39.24,4.98
1845,39.22,4.94
1846,39.57,4.92
1847,39.99,5.28
1848,39.72,5.03
1849,39.09,4.95
1850,39.11,4.93
1851,39.21,4.91
1852,39.30,5.21
1853,39.39,5.01
1854,39.63,4.96
1855,40.06,4.93
1856,40.41,4.92
1857,40.20,5.25
1858,39.49,5.06
1859,39.51,4.96
1860,40.26,4.96
1861,40.29,4.95
1862,39.75,5.28
1863,39.48,5.02
1864,39.50,4.91
1865,40.21,4.96
1866,40.20,4.95
1867,39.52,5.24
1868,39.21,5.12
1869,39.26,4.96
1870,40.12,5.25
1871,40.15,5.03
1872,39.45,5.27
1873,39.35,5.10
1874,40.17,4.99
1875,40.13,5.12
1876,39.20,4.93
1877,39.26,5.27
1878,39.98,5.06
1879,40.04,4.96
1880,39.29,4.96
1881,39.16,4.93
1882,39.52,5.23
1883,40.49,5.08
1884,40.47,4.96
1885,39.27,4.95
1886,39.18,4.96
1887,39.65,5.24
1888,40.49,5.04
1889,40.45,4.99
1890,39.96,4.95
1891,39.86,4.91
1892,39.88,5.22
1893,39.84,5.09
1894,39.84,4.99
1895,40.19,4.95
1896,40.45,4.94
1897,40.32,5.28
1898,39.99,5.02
1899,40.13,4.97
1900,40.43,4.96
1901,40.51,4.98
1902,40.03,5.24
1903,39.98,5.10
1904,39.99,4.98
1905,40.58,4.97
1906,40.57,4.96
1907,39.70,5.34
1908,39.44,5.07
1909,39.43,4.96
1910,40.17,4.96
1911,40.46,4.94
1912,40.05,5.22
1913,39.46,5.05
1914,39.84,4.94
1915,40.47,4.96
1916,40.21,4.94
1917,39.45,5.22
1918,39.43,5.07
1919,39.61,4.98
1920,39.68,4.95
1921,39.61,4.95
1922,39.60,5.25
1923,39.62,5.03
1924,40.39,4.97
1925,40.35,4.95
1926,40.28,4.97
1927,40.23,5.29
1928,40.34,5.11
1929,40.38,4.99
1930,40.53,4.94
1931,40.58,4.92
1932,40.59,5.23
1933,40.44,5.04
1934,40.39,4.91
1935,39.62,4.99
1936,39.35,4.99
1937,39.48,5.24
1938,40.14,5.10
1939,40.15,5.01
1940,39.49,4.97
1941,39.39,4.99
1942,40.20,5.28
1943,40.48,5.07
1944,40.08,4.97
1945,39.41,4.95
1946,39.44,4.93
1947,39.48,5.18
1948,39.46,4.98
1949,39.40,5.03
1950,39.37,4.92
1951,39.46,4.91
1952,39.44,5.22
1953,39.44,5.06
1954,39.41,4.92
1955,39.42,4.95
1956,39.42,4.89
1957,39.47,5.25
1958,39.41,5.06
1959,39.46,5.00
1960,39.42,4.95
1961,40.19,4.93
1962,40.16,5.18
1963,39.62,5.01
1964,39.40,4.93
1965,39.73,4.94
1966,40.17,4.94
1967,39.98,5.24
1968,39.40,5.10
1969,39.95,4.96
1970,40.19,4.94
1971,39.85,5.01
1972,39.47,5.29
1973,40.08,5.09
1974,40.19,4.98
1975,39.77,4.95
1976,39.41,4.92
1977,39.86,5.29
1978,40.15,5.05
1979,39.91,4.94
1980,39.33,4.95
1981,39.44,4.94
1982,40.22,5.24
1983,40.18,5.00
1984,39.64,5.01
1985,39.47,4.92
1986,39.40,4.91
1987,39.47,5.24
1988,39.42,5.11
1989,39.32,5.00
1990,39.32,5.01
1991,39.36,4.93
1992,39.29,5.24
1993,39.11,5.04
1994,39.06,4.97
1995,39.32,4.94
1996,39.73,4.88
1997,39.78,5.28
1998,39.29,5.10
1999,39.67,4.99
2000,40.36,5.05
2001,40.24,4.96
2002,39.45,5.22
2003,39.45,5.04
2004,40.17,4.95
2005,40.21,4.95
2006,40.18,5.08
2007,40.19,5.33
2008,40.32,5.16
2009,40.43,5.02
2010,40.47,5.01
2011,40.23,5.02
2012,40.36,5.34
2013,40.48,5.12
2014,40.52,5.05
2015,40.53,5.03
2016,40.58,5.03
2017,40.56,5.37
2018,40.60,5.12
2019,40.57,5.08
2020,40.59,4.99
2021,40.59,4.96
2022,40.59,5.41
2023,40.13,5.19
2024,39.81,5.04
2025,40.22,5.10
2026,40.24,4.98
2027,40.10,5.33
2028,39.99,5.06
2029,40.04,5.06
2030,40.49,4.95
2031,40.54,5.04
2032,39.79,5.26
2033,39.95,5.08
2034,40.49,4.93
2035,40.51,4.98
2036,39.66,4.95
2037,39.83,5.23
2038,40.47,5.10
2039,40.46,5.01
2040,40.04,4.93
2041,39.98,4.89
2042,40.08,5.26
2043,40.22,5.05
2044,40.13,5.00
2045,40.13,4.97
2046,40.13,4.89
2047,40.22,5.27
2048,40.24,5.01
2049,40.22,4.95
2050,40.16,4.92
2051,40.13,4.91
2052,40.23,5.18
2053,40.24,5.03
2054,39.97,4.93
2055,39.45,4.94
2056,39.67,5.00
2057,39.75,5.36
2058,39.53,5.10
2059,39.40,4.99
2060,39.39,4.97
2061,39.75,4.95
2062,39.85,5.25
2063,39.68,5.14
2064,39.44,5.00
2065,40.09,4.99
2066,40.37,4.96
2067,40.08,5.30
2068,39.48,5.03
2069,39.79,5.00
2070,40.19,4.92
2071,40.02,5.02
2072,39.54,5.28
2073,39.45,5.05
2074,39.83,5.00
2075,40.16,5.00
2076,39.88,4.93
2077,39.53,5.23
2078,39.51,5.02
2079,39.96,5.01
2080,40.19,4.93
2081,39.95,4.91
2082,39.50,5.17
2083,39.54,5.04
2084,39.83,4.99
2085,40.03,4.98
2086,39.96,4.99
2087,39.86,5.19
2088,39.78,5.05
2089,40.15,5.00
2090,40.58,4.97
2091,40.36,5.03
2092,39.88,5.23
2093,39.80,5.01
2094,39.93,4.97
2095,40.61,4.94
2096,40.60,4.97
2097,39.89,5.20
2098,39.83,5.08
2099,39.74,4.98
2100,40.39,4.99
2101,40.46,5.03
2102,39.99,5.29
2103,39.78,5.06
2104,40.51,4.98
2105,40.53,4.95
2106,39.81,4.99
2107,39.84,5.19
2108,40.57,5.09
2109,40.55,5.00
2110,39.45,5.00
2111,39.73,5.00
2112,40.55,5.19
2113,40.54,5.05
2114,39.43,5.02
2115,39.43,4.96
2116,39.45,5.05
2117,40.55,5.17
2118,40.57,5.02
2119,39.98,4.97
2120,39.81,4.96
2121,40.15,5.07
2122,40.18,5.19
2123,39.50,5.06
2124,39.53,5.01
2125,40.49,4.95
2126,40.43,5.03
2127,39.37,5.19
2128,39.74,5.06
2129,40.57,4.97
2130,40.40,4.98
2131,39.72,5.09
2132,39.79,5.19
2133,40.11,5.07
2134,40.34,4.96
2135,40.15,4.97
2136,39.78,5.04
2137,39.79,5.16
2138,40.10,5.02
2139,40.16,4.95
2140,40.32,5.16
2141,40.36,5.17
2142,40.42,5.36
2143,40.26,5.18
2144,40.20,5.06
2145,40.37,5.03
2146,40.44,5.11
2147,40.33,5.19
2148,40.28,5.07
2149,40.17,5.04
2150,40.09,5.05
2151,40.13,5.14
2152,40.30,5.40
2153,40.28,5.21
2154,40.26,5.12
2155,40.13,4.99
2156,40.16,5.10
2157,40.30,5.23
2158,40.17,5.11
2159,40.20,5.02
2160,40.19,4.99
2161,40.21,5.11
2162,40.23,5.21
2163,40.30,5.20
2164,40.31,5.09
2165,40.21,5.01
2166,39.99,5.15
2167,40.04,5.21
2168,40.23,5.21
2169,40.30,5.40
2170,40.14,5.22
2171,40.07,5.12
2172,40.08,5.25
2173,40.03,5.15
2174,40.03,5.17
2175,40.15,5.12
2176,40.11,5.19
2177,40.13,5.33
2178,40.09,5.08
2179,40.08,5.13
2180,40.00,5.01
2181,40.03,5.12
2182,40.09,5.26
2183,40.05,5.17
2184,40.12,5.18
2185,40.22,5.02
2186,40.23,5.37
2187,40.24,5.32
2188,40.29,5.21
2189,40.40,5.03
2190,40.45,5.02
2191,40.22,5.19
2192,40.27,5.22
2193,40.22,5.08
2194,40.22,5.05
2195,40.35,4.96
2196,40.48,5.13
2197,40.50,5.20
2198,40.27,5.07
2199,40.24,5.00
2200,40.32,5.09
2201,40.36,5.27
2202,40.28,5.32
2203,40.10,5.09
2204,40.16,5.03
2205,40.31,5.06
2206,40.33,5.20
2207,40.17,5.23
2208,40.07,5.04
2209,40.15,5.04
2210,40.28,4.99
2211,40.19,5.17
2212,40.02,5.24
2213,40.00,5.15
2214,40.27,5.13
2215,40.30,5.00
2216,40.17,5.19
2217,40.10,5.22
2218,40.27,5.19
2219,40.39,5.03
2220,40.36,5.09
2221,40.28,5.11
2222,40.32,5.17
2223,40.24,5.06
2224,40.24,5.01
2225,40.22,5.01
2226,40.26,5.14
2227,40.29,5.25
2228,40.29,5.18
2229,40.27,5.02
2230,40.43,5.23
2231,40.46,5.18
2232,40.47,5.28
2233,40.45,5.01
2234,40.42,5.02
2235,40.33,5.05
2236,40.39,5.24
2237,40.36,5.26
2238,40.33,5.03
2239,40.28,5.04
2240,40.17,5.05
2241,40.24,5.24
2242,40.39,5.30
2243,40.38,5.10
2244,40.13,5.06
2245,40.13,4.95
2246,40.09,5.12
2247,40.10,5.23
2248,40.27,5.09
2249,40.60,5.04
2250,40.52,5.06
2251,40.14,5.15
2252,40.12,5.15
2253,40.36,5.19
2254,40.39,5.06
2255,40.32,5.07
2256,40.17,5.20
2257,40.14,5.30
2258,40.27,5.14
2259,40.30,5.10
2260,40.21,5.24
2261,40.13,5.14
2262,40.17,5.44
2263,40.24,5.10
2264,40.30,5.02
2265,40.16,5.02
2266,40.09,5.16
2267,40.10,5.23
2268,40.10,5.06
2269,40.12,5.12
2270,40.14,5.05
2271,40.14,5.22
2272,40.18,5.29
2273,40.17,5.05
2274,40.31,5.28
2275,40.30,5.01
2276,40.35,5.25
2277,40.39,5.22
2278,40.38,5.05
2279,40.59,4.98
2280,40.59,5.00
2281,40.56,5.17
2282,40.60,5.15
2283,40.44,5.08
2284,40.35,5.03
2285,40.39,4.94
2286,40.35,5.14
2287,40.31,5.18
2288,40.11,5.22
2289,40.13,5.02
2290,40.33,5.17
2291,40.42,5.20
2292,40.28,5.21
2293,40.21,5.01
2294,40.17,4.97
2295,40.08,4.96
2296,40.12,5.17
2297,40.19,5.33
2298,40.21,5.11
2299,40.16,5.00
2300,40.11,5.05
2301,40.20,5.20
2302,40.25,5.14
2303,40.26,5.06
2304,40.32,5.05
2305,40.27,5.01
2306,40.25,5.18
2307,40.25,5.18
2308,40.17,5.06
2309,40.00,5.01
2310,39.99,4.97
2311,39.99,5.20
2312,40.12,5.18
2313,40.11,5.13
2314,40.09,5.02
2315,40.03,5.11
2316,40.06,5.36
2317,40.08,5.38
2318,40.21,5.10
2319,40.18,5.02
2320,40.01,5.00
2321,40.00,5.22
2322,40.06,5.29
2323,40.03,5.04
2324,40.11,5.09
2325,40.19,5.01
2326,40.18,5.22
2327,40.11,5.18
2328,40.10,5.03
2329,40.10,5.08
2330,40.03,5.00
2331,40.10,5.13
2332,40.16,5.17
2333,40.09,4.99
2334,39.92,4.92
2335,39.94,4.99
2336,40.01,5.16
2337,39.97,5.05
2338,40.20,5.31
2339,40.34,5.06
2340,40.31,5.10
2341,40.22,5.23
2342,40.24,5.22
2343,40.35,5.12
2344,40.32,5.00
2345,40.22,5.08
2346,40.30,5.32
2347,40.29,5.21
2348,40.17,5.15
2349,40.18,5.03
2350,40.20,4.95
2351,40.19,5.14
2352,40.20,5.33
2353,40.19,5.01
2354,40.26,5.10
2355,40.30,4.99
2356,40.31,5.24
2357,40.26,5.28
2358,40.26,5.08
2359,40.15,5.01
2360,40.15,4.92
2361,40.26,5.31
2362,40.31,5.27
2363,40.29,5.16
2364,40.33,5.04
2365,40.33,5.00
2366,40.22,5.28
2367,40.20,5.15
2368,40.28,5.09
2369,40.18,4.96
2370,40.17,5.11
2371,40.19,5.27
2372,40.26,5.32
2373,40.30,5.05
2374,40.33,5.03
2375,40.19,5.04
2376,40.16,5.29
2377,40.25,5.35
2378,40.24,5.08
2379,40.27,5.02
2380,40.23,5.02
2381,40.30,5.22
2382,40.19,5.20
2383,40.14,5.03
2384,40.09,5.03
2385,40.08,4.90
2386,39.85,5.22
2387,39.60,5.15
2388,39.62,5.09
2389,39.75,5.05
2390,39.82,5.19
2391,39.73,5.42
2392,39.65,5.21
2393,39.63,5.11
2394,39.62,5.03
2395,39.74,5.11
2396,39.98,5.36
2397,39.92,5.34
2398,39.69,5.00
2399,39.68,4.99
2400,39.84,5.15
2401,39.94,5.31
2402,39.94,5.22
2403,39.73,4.98
2404,39.76,5.03
2405,39.93,5.07
2406,39.94,5.31
2407,39.75,5.16
2408,39.71,4.98
2409,39.91,5.10
2410,40.01,5.03
2411,39.95,5.21
2412,39.75,5.14
2413,39.82,5.01
2414,40.06,5.18
2415,40.03,5.08
2416,39.84,5.24
2417,39.71,5.20
2418,39.82,5.20
2419,39.92,5.08
2420,39.84,5.08
2421,39.68,5.22
2422,39.70,5.14
2423,39.79,5.20
2424,39.86,5.06
2425,39.74,5.00
2426,39.70,5.13
2427,39.63,5.17
2428,39.71,5.09
2429,39.61,4.96
2430,39.98,5.17
2431,39.93,5.29
2432,39.80,5.19
2433,39.70,4.96
2434,39.92,5.54
2435,37.20,6.48
2436,27.74,5.82
2437,22.05,5.11
2438,22.13,5.07
2439,22.07,4.98
2440,22.74,5.23
2441,23.00,5.31
2442,22.10,5.16
2443,22.68,5.26
2444,22.32,5.16
2445,22.89,5.49
2446,22.71,5.36
2447,22.33,5.18
2448,22.27,5.05
2449,22.29,5.02
2450,22.80,5.28
2451,22.28,5.18
2452,22.57,5.24
2453,23.10,5.38
2454,23.68,5.55
2455,22.40,5.23
2456,22.41,5.11
2457,22.31,5.09
2458,22.70,5.19
2459,22.43,5.16
2460,22.74,5.26
