time,pkg_pwr,ram_pwr
108,27.03,5.49
109,26.92,5.50
110,25.10,5.33
111,30.86,5.90
112,28.84,5.68
113,33.26,6.10
114,40.32,6.72
115,29.51,5.38
116,24.60,5.12
117,25.27,5.37
118,38.30,6.24
119,28.31,5.64
120,24.71,5.33
121,24.78,5.16
122,28.89,5.70
123,40.30,6.61
124,40.23,7.15
125,40.12,6.70
126,40.04,6.78
127,40.16,6.81
128,40.17,6.98
129,40.26,6.90
130,40.57,7.22
131,40.17,6.84
132,40.09,6.48
133,40.26,6.84
134,40.14,6.70
135,40.05,6.70
136,40.20,6.61
137,40.15,6.78
138,40.11,6.60
139,40.26,6.73
140,40.15,6.66
141,40.10,6.56
142,40.17,6.62
143,40.12,6.76
144,40.08,6.68
145,40.10,6.60
146,40.17,6.84
147,40.05,6.73
148,40.07,6.62
149,40.16,6.67
150,40.11,6.65
151,40.10,6.39
152,40.30,6.79
153,40.23,6.72
154,40.17,6.72
155,40.30,6.65
156,40.21,6.68
157,40.22,6.82
158,40.27,6.78
159,40.20,6.66
160,40.20,6.70
161,40.33,6.85
162,40.18,6.81
163,40.18,6.89
164,40.26,6.82
165,40.12,6.66
166,40.13,6.51
167,40.29,6.69
168,40.16,6.75
169,40.23,6.83
170,40.30,6.65
171,40.20,6.81
172,40.12,6.55
173,40.24,6.64
174,40.23,6.77
175,40.15,6.67
176,40.28,6.72
177,40.21,6.76
178,40.16,6.61
179,40.27,6.71
180,40.30,6.75
181,40.21,6.66
182,40.20,6.66
183,40.20,6.85
184,40.23,6.79
185,40.23,6.63
186,40.27,6.79
187,40.13,6.57
188,40.24,6.68
189,40.33,6.79
190,40.17,6.73
191,40.23,6.68
192,40.33,6.82
193,40.19,6.67
194,40.21,6.75
195,40.36,6.85
196,40.36,6.88
197,40.27,6.75
198,40.25,6.71
199,40.35,6.81
200,40.25,6.67
201,40.20,6.65
202,40.29,6.67
203,40.27,6.68
204,40.28,6.85
205,40.33,6.77
206,40.26,6.67
207,40.15,6.61
208,40.29,6.74
209,40.21,6.79
210,40.21,6.63
211,40.33,6.76
212,40.25,6.67
213,40.20,6.61
214,40.26,6.76
215,40.18,6.67
216,40.17,6.66
217,40.24,6.62
218,40.21,6.66
219,40.10,6.60
220,40.15,6.66
221,40.17,6.89
222,40.10,6.61
223,40.09,6.59
224,40.28,6.73
225,40.14,6.53
226,40.07,6.33
227,40.13,6.47
228,40.19,6.68
229,40.50,7.13
230,40.11,6.90
231,40.15,6.70
232,40.24,6.82
233,40.16,6.73
234,40.11,6.67
235,40.22,6.68
236,40.08,6.62
237,40.04,6.43
238,40.25,6.75
239,40.12,6.78
240,40.09,6.65
241,40.19,6.79
242,40.09,6.65
243,40.12,6.75
244,40.17,6.77
245,40.05,6.79
246,40.06,6.73
247,40.21,6.96
248,40.13,7.00
249,40.19,7.00
250,40.18,7.03
251,40.16,6.99
252,40.24,7.01
253,40.12,7.00
254,40.24,6.95
255,40.14,6.99
256,40.28,6.95
257,40.16,7.02
258,40.14,6.95
259,40.41,7.09
260,40.08,7.01
261,40.18,6.99
262,40.14,7.00
263,40.15,6.94
264,40.25,7.00
265,40.08,6.99
266,40.17,6.99
267,40.09,7.00
268,40.19,6.98
269,40.13,7.03
270,40.18,6.95
271,39.97,7.05
272,40.09,6.99
273,40.18,7.00
274,40.07,7.01
275,40.20,7.02
276,40.12,7.00
277,40.15,6.97
278,40.09,7.01
279,40.09,7.01
280,40.10,6.96
281,40.03,6.96
282,40.07,7.00
283,40.00,7.00
284,40.16,6.97
285,40.06,7.01
286,40.01,6.98
287,40.22,6.92
288,40.00,6.65
289,39.98,6.74
290,40.26,7.03
291,40.24,7.15
292,40.03,6.99
293,40.10,6.97
294,40.03,7.02
295,40.11,6.96
296,40.04,6.98
297,40.20,6.96
298,40.06,6.98
299,40.03,7.06
300,40.20,6.97
301,40.09,6.98
302,40.16,6.94
303,40.06,7.00
304,40.14,6.99
305,40.08,7.01
306,40.02,6.97
307,40.16,6.95
308,40.09,6.98
309,40.33,7.00
310,40.22,7.03
311,40.11,6.95
312,40.18,6.95
313,40.11,6.99
314,40.15,6.99
315,40.07,7.00
316,40.16,6.94
317,40.10,7.01
318,40.10,6.98
319,40.24,6.99
320,40.12,6.96
321,40.21,6.96
322,40.12,6.97
323,40.18,6.98
324,40.10,7.00
325,40.19,6.94
326,40.13,7.02
327,40.10,6.99
328,40.16,6.97
329,40.07,7.00
330,40.21,6.96
331,40.12,6.98
332,40.18,7.02
333,40.10,7.02
334,40.10,7.03
335,40.19,7.00
336,40.06,7.00
337,40.16,6.97
338,40.08,7.00
339,40.20,7.01
340,40.12,7.01
341,40.09,6.98
342,40.21,6.98
343,40.15,7.04
344,40.17,7.07
345,40.15,7.00
346,40.20,6.94
347,40.12,7.00
348,40.17,6.95
349,40.09,7.03
350,40.04,6.99
351,40.21,6.98
352,40.15,6.98
353,40.27,6.93
354,40.20,7.01
355,40.27,6.97
356,40.39,7.03
357,40.17,7.01
358,40.26,6.94
359,40.20,7.03
360,40.29,6.94
361,40.28,6.76
362,40.14,6.60
363,40.13,6.78
364,40.61,7.30
365,40.11,7.00
366,40.13,6.93
367,40.17,7.04
368,40.13,7.02
369,40.21,7.06
370,40.10,6.99
371,40.20,6.96
372,40.18,6.99
373,40.18,6.92
374,40.16,7.02
375,40.15,7.01
376,40.17,7.00
377,40.04,6.96
378,40.18,6.96
379,40.08,7.03
380,40.16,6.91
381,40.11,7.01
382,40.18,6.94
383,40.20,6.99
384,40.12,7.00
385,40.25,6.96
386,40.14,6.97
387,40.23,6.94
388,40.13,6.97
389,40.21,6.97
390,40.12,6.98
391,40.07,6.96
392,40.18,6.95
393,40.10,6.96
394,40.19,7.00
395,40.08,7.00
396,40.18,6.99
397,40.08,6.97
398,40.10,6.96
399,40.18,7.03
400,40.17,7.01
401,40.21,6.97
402,40.23,7.02
403,40.25,6.97
404,40.15,6.99
405,40.23,6.94
406,40.42,7.08
407,40.19,6.95
408,40.26,6.92
409,40.16,7.01
410,40.14,6.97
411,40.18,6.97
412,40.12,6.98
413,40.21,6.95
414,40.14,7.03
415,40.27,7.00
416,40.17,7.00
417,40.21,6.92
418,40.13,6.99
419,40.08,6.98
420,40.20,6.97
421,40.14,6.95
422,40.24,7.01
423,40.14,6.98
424,40.26,6.99
425,40.15,7.02
426,40.13,6.99
427,40.23,7.01
428,40.12,6.98
429,40.25,6.98
430,40.16,6.99
431,40.25,7.01
432,40.17,6.99
433,40.23,6.87
434,40.22,7.01
435,40.21,7.02
436,40.29,6.99
437,40.17,7.00
438,40.25,6.94
439,40.15,6.99
440,40.31,6.96
441,40.21,7.02
442,40.20,6.94
443,40.31,7.02
444,40.28,6.99
445,40.37,7.02
446,40.24,6.98
447,40.36,6.95
448,40.19,6.98
449,40.31,7.04
450,40.25,6.77
451,40.18,6.62
452,40.25,6.65
453,40.60,7.30
454,40.24,7.00
455,40.33,6.96
456,40.43,7.09
457,40.16,6.98
458,40.23,6.96
459,40.19,7.02
460,40.22,7.00
461,40.27,6.98
462,40.09,6.98
463,40.21,6.98
464,40.08,7.00
465,40.17,7.00
466,40.07,6.98
467,40.21,6.95
468,40.18,7.00
469,40.15,7.01
470,40.19,6.97
471,40.19,7.01
472,40.26,6.96
473,40.17,6.98
474,40.21,6.98
475,40.18,7.00
476,40.22,6.97
477,40.28,6.97
478,40.19,7.00
479,40.23,7.02
480,40.15,7.00
481,40.23,6.93
482,40.20,7.00
483,40.27,6.94
484,40.20,7.02
485,40.17,6.98
486,40.31,7.08
487,40.10,6.94
488,40.20,6.96
489,40.18,7.02
490,40.24,6.95
491,40.10,6.99
492,40.11,6.98
493,40.21,6.95
494,40.10,7.03
495,40.25,6.96
496,40.14,6.97
497,40.31,6.97
498,40.16,7.00
499,40.12,7.01
500,40.27,7.01
501,40.19,6.94
502,40.42,6.98
503,40.22,7.03
504,40.17,7.01
505,40.25,7.01
506,40.16,7.00
507,40.27,6.97
508,40.18,6.99
509,40.25,6.97
510,40.11,7.02
511,40.09,6.97
512,40.27,6.94
513,40.11,6.98
514,40.21,7.03
515,40.09,6.97
516,40.24,6.99
517,40.14,6.99
518,40.20,6.93
519,40.20,7.07
520,40.10,7.01
521,40.23,6.96
522,40.07,6.97
523,40.24,7.02
524,40.04,6.69
525,40.06,6.79
526,40.04,6.66
527,40.52,7.33
528,40.04,6.98
529,40.22,7.00
530,40.13,6.95
531,40.14,6.97
532,40.20,6.98
533,40.11,6.97
534,40.21,7.01
535,40.11,7.01
536,40.17,6.95
537,40.09,7.04
538,40.08,6.93
539,40.22,7.05
540,40.11,6.97
541,40.21,6.97
542,40.12,6.98
543,40.23,6.95
544,40.17,7.00
545,40.15,6.92
546,40.13,7.00
547,40.10,6.95
548,40.27,6.98
549,40.15,6.99
550,40.20,6.96
551,40.03,7.00
552,40.16,6.95
553,40.38,7.05
554,40.10,7.01
555,40.21,6.98
556,40.06,7.02
557,40.23,6.97
558,40.16,6.99
559,40.14,7.03
560,40.21,6.92
561,40.15,6.99
562,40.27,6.96
563,40.24,7.01
564,40.29,7.00
565,40.18,7.00
566,40.18,7.02
567,40.32,6.97
568,40.15,7.00
569,40.26,7.01
570,40.09,6.96
571,40.26,6.93
572,40.16,6.98
573,40.25,6.99
574,40.27,7.03
575,40.21,6.99
576,40.29,6.97
577,40.20,6.96
578,40.28,6.94
579,40.19,6.97
580,40.28,6.95
581,40.19,6.99
582,40.20,6.98
583,40.30,7.00
584,40.18,7.00
585,40.32,6.92
586,40.22,6.99
587,40.28,6.95
588,40.20,6.99
589,40.16,6.99
590,40.22,6.96
591,40.16,6.95
592,40.24,6.96
593,40.10,6.98
594,40.22,6.96
595,40.18,7.00
596,40.18,6.97
597,40.27,6.92
598,40.11,7.00
599,40.35,6.97
600,40.32,7.05
601,40.16,6.98
602,40.28,7.00
603,40.11,7.01
604,40.20,6.94
605,40.22,7.03
606,40.11,7.01
607,40.13,6.95
608,40.12,7.01
609,40.25,6.97
610,40.15,6.97
611,40.27,6.96
612,40.17,7.02
613,40.19,6.97
614,40.17,7.00
615,40.22,6.99
616,40.29,6.99
617,40.12,7.00
618,40.27,6.96
619,40.17,7.05
620,40.21,6.99
621,40.18,7.01
622,40.12,7.02
623,40.28,6.89
624,40.11,6.72
625,40.10,6.71
626,40.25,6.87
627,40.44,7.22
628,40.18,7.01
629,40.19,7.03
630,40.11,7.00
631,40.22,6.93
632,40.15,7.01
633,40.21,6.92
634,40.16,7.02
635,40.14,7.00
636,40.23,6.99
637,40.12,6.97
638,40.24,6.94
639,40.13,6.99
640,40.18,6.94
641,40.12,6.96
642,40.09,6.96
643,40.17,6.98
644,40.07,6.96
645,40.18,7.01
646,40.12,7.05
647,40.15,6.98
648,40.08,7.04
649,40.08,7.01
650,40.40,7.03
651,40.10,6.99
652,40.24,6.98
653,40.12,7.02
654,40.16,7.01
655,40.25,6.99
656,40.14,6.98
657,40.27,6.96
658,40.18,6.98
659,40.19,6.97
660,40.22,7.02
661,40.19,6.99
662,40.28,6.97
663,40.19,7.01
664,40.25,6.97
665,40.12,6.98
666,40.23,6.96
667,40.11,6.98
668,40.09,6.99
669,40.21,7.01
670,40.15,6.88
671,40.26,6.96
672,40.22,6.95
673,40.22,7.00
674,40.15,7.02
675,40.11,6.97
676,40.15,6.98
677,40.17,6.96
678,40.20,6.94
679,40.15,7.00
680,40.26,6.95
681,40.17,7.01
682,40.16,6.95
683,40.22,6.97
684,40.05,6.97
685,40.13,6.98
686,40.10,6.98
687,40.21,7.02
688,40.21,7.02
689,40.17,7.04
690,40.23,6.96
691,40.18,7.00
692,40.26,6.92
693,40.16,6.98
694,40.17,6.96
695,40.25,6.95
696,40.15,6.95
697,40.45,7.01
698,40.18,6.99
699,40.16,6.99
700,40.26,6.98
701,40.12,6.98
702,40.21,6.98
703,40.09,7.00
704,40.28,6.99
705,40.12,6.97
706,40.14,6.93
707,40.24,7.03
708,40.12,7.03
709,40.25,6.92
710,40.12,6.93
711,40.14,6.92
712,40.16,6.96
713,40.00,6.99
714,40.19,6.97
715,40.11,7.00
716,40.19,6.93
717,40.09,6.99
718,40.19,6.98
719,40.03,6.96
720,40.07,7.01
721,40.18,7.01
722,40.05,6.99
723,40.20,6.94
724,40.10,6.99
725,40.16,7.02
726,40.05,6.94
727,40.03,6.98
728,40.13,7.02
729,39.99,7.01
730,40.15,6.97
731,40.10,6.96
732,40.13,6.98
733,40.08,7.04
734,40.09,7.00
735,40.23,6.96
736,40.11,6.97
737,40.24,6.97
738,40.18,7.01
739,40.26,7.00
740,40.16,7.00
741,40.15,6.96
742,40.28,6.97
743,40.16,6.96
744,40.39,7.01
745,40.20,7.03
746,40.15,6.97
747,40.25,6.93
748,40.17,6.98
749,40.18,6.95
750,40.16,6.96
751,40.21,6.96
752,40.17,6.99
753,40.16,6.99
754,40.19,6.99
755,40.19,6.99
756,40.26,6.97
757,40.13,7.01
758,40.25,6.91
759,40.15,7.00
760,40.10,6.98
761,40.17,6.94
762,40.13,6.99
763,40.20,6.95
764,40.04,7.00
765,40.19,6.95
766,40.13,7.01
767,40.12,6.94
768,40.15,6.99
769,40.06,6.95
770,40.22,7.01
771,40.11,6.99
772,40.16,6.93
773,40.10,7.01
774,40.14,6.98
775,40.27,6.96
776,40.17,6.94
777,40.23,6.98
778,40.12,6.93
779,40.07,6.95
780,40.21,7.00
781,40.13,6.97
782,40.24,6.96
783,40.08,6.96
784,40.16,6.98
785,40.08,6.95
786,40.15,6.96
787,40.21,6.81
788,40.01,6.66
789,40.07,6.73
790,40.52,7.26
791,40.03,7.02
792,40.13,6.93
793,40.09,7.00
794,40.02,6.97
795,40.46,7.01
796,40.13,6.97
797,40.20,6.91
798,40.23,7.04
799,40.07,6.95
800,40.22,6.96
801,40.13,6.97
802,40.19,6.96
803,40.10,7.01
804,40.12,6.99
805,40.22,6.99
806,40.07,6.98
807,40.26,6.92
808,40.12,6.96
809,40.24,6.96
810,40.08,6.97
811,40.12,7.01
812,40.21,6.95
813,40.09,6.96
814,40.20,6.94
815,40.13,6.97
816,40.19,6.97
817,40.10,6.97
818,40.17,7.02
819,40.20,6.93
820,40.22,6.94
821,40.29,6.95
822,40.15,6.95
823,40.24,6.93
824,40.12,6.97
825,40.13,6.93
826,40.17,6.97
827,40.13,6.99
828,40.20,6.93
829,40.13,6.95
830,40.23,6.96
831,40.07,6.94
832,40.14,6.96
833,40.14,7.03
834,40.00,6.99
835,40.17,6.92
836,40.11,7.00
837,40.18,6.95
838,40.11,6.99
839,40.11,7.00
840,40.27,7.01
841,40.14,6.95
842,40.37,6.96
843,40.25,7.00
844,40.10,7.02
845,40.21,6.95
846,40.12,6.94
847,40.26,6.97
848,40.14,6.97
849,40.10,6.92
850,40.21,6.98
851,40.09,6.96
852,40.23,6.92
853,40.10,6.96
854,40.17,6.93
855,40.17,6.96
856,40.16,6.90
857,40.10,6.98
858,40.11,6.99
859,40.17,6.98
860,40.05,6.95
861,40.21,6.98
862,40.06,6.97
863,40.12,6.94
864,40.06,6.97
865,40.08,7.00
866,40.24,6.99
867,40.08,6.95
868,40.15,6.97
869,40.02,6.97
870,40.13,6.90
871,40.07,6.99
872,40.09,6.95
873,40.18,6.96
874,40.11,6.93
875,40.23,6.99
876,40.10,6.99
877,40.19,6.93
878,40.09,6.97
879,40.07,6.95
880,40.20,6.95
881,40.09,6.92
882,40.16,6.92
883,40.08,6.95
884,40.18,7.07
885,40.02,6.60
886,40.06,6.63
887,40.11,6.60
888,40.53,7.33
889,40.04,6.96
890,40.10,6.90
891,40.07,6.97
892,40.03,6.97
893,40.36,7.00
894,39.94,6.95
895,40.09,6.96
896,40.16,6.98
897,40.04,6.97
898,40.13,7.02
899,40.04,6.94
900,40.14,6.94
901,40.05,6.93
902,40.04,6.94
903,40.14,7.00
904,40.05,6.92
905,40.13,6.90
906,40.09,6.99
907,40.08,6.97
908,40.15,6.95
909,40.10,6.95
910,40.15,6.97
911,40.02,6.96
912,40.16,6.92
913,40.03,7.00
914,40.00,6.96
915,40.14,6.96
916,39.98,6.93
917,40.11,6.99
918,40.00,7.01
919,40.09,6.99
920,40.12,7.00
921,40.07,6.95
922,40.18,6.94
923,40.17,6.97
924,40.17,6.94
925,40.04,6.94
926,40.16,6.91
927,40.05,6.96
928,40.09,6.96
929,40.15,6.96
930,40.07,6.92
931,40.19,7.01
932,40.04,6.95
933,40.14,6.95
934,40.12,6.94
935,40.05,6.96
936,40.14,6.94
937,39.95,6.93
938,40.14,7.05
939,40.03,6.99
940,40.04,6.95
941,40.40,7.02
942,40.04,6.97
943,40.15,6.94
944,40.14,6.95
945,40.07,6.96
946,40.18,6.92
947,40.07,6.95
948,40.20,7.00
949,40.10,6.94
950,40.20,6.93
951,40.15,7.00
952,40.12,6.98
953,40.13,6.96
954,40.11,6.93
955,40.19,6.92
956,40.07,6.94
957,40.20,6.94
958,40.14,6.89
959,40.04,6.62
960,40.08,6.63
961,40.47,7.17
962,40.09,7.03
963,40.05,6.99
964,40.20,6.93
965,40.08,6.96
966,40.21,6.95
967,40.06,6.98
968,40.01,6.96
969,40.19,7.02
970,40.08,6.95
971,40.20,6.95
972,40.10,6.96
973,40.18,7.02
974,40.06,6.97
975,40.11,6.97
976,40.18,6.99
977,40.07,6.99
978,40.20,6.90
979,40.15,6.97
980,40.27,6.93
981,40.13,6.96
982,40.30,6.96
983,40.13,6.99
984,40.14,6.96
985,40.21,6.96
986,40.08,6.93
987,40.15,6.96
988,39.92,6.94
989,40.00,6.97
990,40.06,6.97
991,40.04,6.96
992,40.38,7.01
993,40.08,6.98
994,40.11,6.97
995,40.25,6.97
996,40.15,6.94
997,40.24,6.93
998,40.18,6.97
999,40.13,6.95
1000,40.20,6.98
1001,40.17,6.92
1002,40.22,6.91
1003,40.12,6.96
1004,40.19,7.01
1005,40.08,6.95
1006,40.20,6.92
1007,40.16,7.00
1008,40.07,6.91
1009,40.26,7.01
1010,40.14,6.94
1011,40.26,6.94
1012,40.23,6.98
1013,40.21,6.91
1014,40.26,6.98
1015,40.13,6.93
1016,40.20,6.93
1017,40.09,6.99
1018,40.22,7.03
1019,40.14,6.99
1020,40.20,6.96
1021,40.27,6.96
1022,40.10,6.95
1023,40.20,6.93
1024,40.08,6.94
1025,40.27,6.99
1026,40.10,6.97
1027,40.12,6.92
1028,40.13,6.94
1029,40.07,6.97
1030,40.24,6.95
1031,40.07,6.94
1032,40.12,6.96
1033,40.03,6.96
1034,40.01,6.92
1035,40.17,6.93
1036,40.07,6.97
1037,40.13,6.95
1038,40.06,6.98
1039,40.10,6.97
1040,40.38,7.06
1041,40.11,6.97
1042,40.19,6.93
1043,40.09,6.94
1044,40.12,6.97
1045,40.18,6.91
1046,40.14,6.98
1047,40.28,6.95
1048,40.09,6.95
1049,40.24,6.93
1050,40.15,7.00
1051,40.17,6.96
1052,40.26,6.96
1053,40.17,6.98
1054,40.25,6.93
1055,40.12,6.94
1056,40.23,6.96
1057,40.17,7.00
1058,40.17,6.96
1059,40.23,6.94
1060,40.18,6.96
1061,40.22,6.92
1062,40.10,6.96
1063,40.06,6.97
1064,40.21,6.96
1065,40.08,6.96
1066,40.19,6.97
1067,40.08,6.96
1068,40.13,6.90
1069,40.14,6.98
1070,40.05,6.97
1071,40.30,6.89
1072,40.11,6.64
1073,40.06,6.79
1074,40.27,6.89
1075,40.40,7.23
1076,40.05,6.99
1077,40.20,6.95
1078,40.07,6.96
1079,40.13,6.96
1080,40.16,6.97
1081,40.06,6.97
1082,40.22,6.95
1083,40.14,6.96
1084,40.28,6.98
1085,40.16,6.97
1086,40.20,6.93
1087,40.14,7.00
1088,40.09,6.93
1089,40.25,6.98
1090,40.18,6.99
1091,40.20,6.95
1092,40.30,7.02
1093,40.10,6.95
1094,40.24,6.95
1095,40.15,6.95
1096,40.24,6.85
1097,40.15,6.98
1098,40.09,6.95
1099,40.20,6.96
1100,40.10,6.98
1101,40.16,6.98
1102,40.15,7.01
1103,40.10,6.93
1104,40.22,6.99
1105,40.16,6.97
1106,40.25,6.98
1107,40.10,6.96
1108,40.08,6.94
1109,40.21,7.02
1110,40.10,6.96
1111,40.19,6.90
1112,40.06,6.95
1113,40.10,6.91
1114,40.10,6.95
1115,40.10,6.92
1116,40.17,7.00
1117,40.19,7.01
1118,40.22,6.95
1119,40.09,6.98
1120,40.17,6.94
1121,40.08,6.98
1122,40.09,6.89
1123,40.13,7.01
1124,40.10,6.98
1125,40.20,6.95
1126,40.08,6.96
1127,40.18,6.92
1128,40.14,6.98
1129,40.08,6.94
1130,40.23,6.98
1131,40.06,6.92
1132,40.20,6.98
1133,40.10,6.95
1134,40.20,6.93
1135,40.13,6.96
1136,40.14,6.99
1137,40.24,6.96
1138,40.08,6.95
1139,40.29,6.99
1140,40.22,7.01
1141,40.08,6.93
1142,40.21,6.92
1143,40.15,7.01
1144,40.24,6.94
1145,40.18,6.99
1146,40.16,6.94
1147,40.27,6.92
1148,40.14,6.97
1149,40.28,6.98
1150,40.18,6.94
1151,40.29,6.91
1152,40.15,6.99
1153,40.17,6.94
1154,40.31,6.97
1155,40.22,6.95
1156,40.29,7.00
1157,40.17,6.95
1158,40.23,6.94
1159,40.20,6.98
1160,40.17,6.92
1161,40.28,6.93
1162,40.21,6.98
1163,40.35,6.93
1164,40.23,6.99
1165,40.25,6.95
1166,40.33,6.96
1167,40.20,6.96
1168,40.31,6.96
1169,40.19,6.99
1170,40.25,6.96
1171,40.16,6.97
1172,40.21,6.96
1173,40.26,6.97
1174,40.18,6.93
1175,40.25,7.01
1176,40.18,6.96
1177,40.35,6.94
1178,40.17,6.96
1179,40.18,6.97
1180,40.33,6.98
1181,40.15,6.97
1182,40.23,6.97
1183,40.12,6.97
1184,40.20,6.92
1185,40.16,6.99
1186,40.14,6.93
1187,40.47,7.03
1188,40.14,6.97
1189,40.24,6.95
1190,40.27,7.02
1191,40.15,6.96
1192,40.31,6.94
1193,40.18,6.97
1194,40.40,7.09
1195,40.15,6.63
1196,40.15,6.62
1197,40.17,6.74
1198,40.52,7.27
1199,40.19,7.01
1200,40.22,7.03
1201,40.22,6.96
1202,40.14,6.93
1203,40.27,6.97
1204,40.13,6.97
1205,40.20,6.97
1206,40.32,7.01
1207,40.17,6.93
1208,40.29,6.99
1209,40.14,6.98
1210,40.27,6.96
1211,40.25,7.01
1212,40.15,7.00
1213,40.30,6.98
1214,40.17,6.95
1215,40.30,6.97
1216,40.16,6.96
1217,40.20,6.89
1218,40.18,6.96
1219,40.16,6.95
1220,40.28,6.96
1221,40.14,6.94
1222,40.21,6.95
1223,40.15,6.99
1224,40.16,6.96
1225,40.23,7.00
1226,40.15,6.99
1227,40.24,6.92
1228,40.25,7.03
1229,40.29,6.95
1230,40.17,6.97
1231,40.18,6.95
1232,40.17,6.96
1233,40.16,7.02
1234,40.23,6.95
1235,40.12,6.93
1236,40.25,6.95
1237,40.19,6.97
1238,40.18,7.02
1239,40.49,7.01
1240,40.16,6.98
1241,40.14,6.94
1242,40.23,6.96
1243,40.15,7.00
1244,40.28,6.95
1245,40.20,6.93
1246,40.23,6.91
1247,40.14,6.95
1248,40.15,6.98
1249,40.27,6.97
1250,40.15,6.96
1251,40.25,6.98
1252,40.15,6.96
1253,40.22,6.97
1254,40.17,7.00
1255,40.13,6.91
1256,40.25,7.01
1257,40.17,7.02
1258,40.19,6.91
1259,40.23,7.01
1260,40.30,6.96
1261,40.23,6.97
1262,40.21,6.94
1263,40.28,6.97
1264,40.17,7.01
1265,40.40,7.04
1266,40.25,6.62
1267,40.21,6.64
1268,40.18,6.76
1269,40.59,7.31
1270,40.24,6.98
1271,40.21,6.97
1272,40.25,6.93
1273,40.10,6.97
1274,40.27,6.94
1275,40.15,7.00
1276,40.23,6.96
1277,40.22,6.99
1278,40.20,7.00
1279,40.31,7.01
1280,40.20,6.97
1281,40.29,6.98
1282,40.12,6.98
1283,40.25,6.98
1284,40.19,7.00
1285,40.19,6.93
1286,40.34,6.95
1287,40.19,6.94
1288,40.31,6.92
1289,40.28,6.97
1290,40.25,6.97
1291,40.41,7.03
1292,40.23,6.96
1293,40.24,6.96
1294,40.21,6.99
1295,40.17,6.98
1296,40.28,6.97
1297,40.16,6.98
1298,40.26,6.97
1299,40.19,6.99
1300,40.24,6.94
1301,40.23,6.96
1302,40.22,7.00
1303,40.25,7.00
1304,40.15,7.00
1305,40.26,6.92
1306,40.20,7.03
1307,40.13,6.95
1308,40.26,7.00
1309,40.19,6.95
1310,40.23,6.92
1311,40.17,6.96
1312,40.22,6.91
1313,40.19,7.03
1314,40.15,6.97
1315,40.20,6.95
1316,40.18,6.97
1317,40.22,6.89
1318,40.07,6.98
1319,40.16,7.00
1320,40.20,6.98
1321,40.08,6.95
1322,40.16,6.93
1323,40.04,6.98
1324,40.11,6.98
1325,40.15,6.96
1326,40.12,6.95
1327,40.16,6.88
1328,40.05,7.00
1329,40.19,6.96
1330,40.03,6.99
1331,40.14,6.96
1332,40.20,6.94
1333,40.09,6.96
1334,40.35,7.03
1335,40.16,6.63
1336,40.13,6.67
1337,40.18,6.69
1338,40.49,7.39
1339,40.13,6.99
1340,40.23,6.89
1341,40.19,6.98
1342,40.14,6.99
1343,40.35,7.06
1344,40.16,7.01
1345,40.11,6.92
1346,40.11,6.98
1347,40.12,6.95
1348,40.23,7.03
1349,40.14,6.98
1350,40.23,6.96
1351,40.11,6.98
1352,40.15,6.94
1353,40.02,6.98
1354,40.11,6.99
1355,40.20,6.93
1356,40.17,6.99
1357,40.25,6.93
1358,40.11,6.94
1359,40.19,6.95
1360,40.28,6.95
