time,pkg_pwr,ram_pwr
100,40.33,6.93
101,40.31,6.91
102,40.30,6.92
103,40.23,6.91
104,40.24,6.91
105,40.22,6.94
106,40.23,6.91
107,40.30,6.93
108,40.39,6.93
109,40.33,6.93
110,40.34,6.93
111,40.36,6.93
112,40.39,6.95
113,40.29,6.94
114,27.46,5.35
115,26.30,5.50
116,25.48,5.15
117,25.98,5.44
118,25.37,5.26
119,23.65,5.09
120,25.44,5.31
121,24.77,5.12
122,26.03,5.34
123,24.03,5.15
124,36.83,5.47
125,40.26,6.54
126,40.37,6.90
127,40.30,6.75
128,40.40,6.92
129,40.30,6.91
130,40.29,6.97
131,40.28,6.94
132,40.33,6.93
133,40.31,6.93
134,40.42,6.94
135,40.37,6.94
136,40.32,6.93
137,40.29,7.01
138,40.37,6.93
139,40.36,6.96
140,40.33,6.92
141,40.33,6.91
142,40.33,6.93
143,40.30,6.96
144,40.36,6.94
145,40.39,6.94
146,40.34,6.94
147,40.31,6.96
148,40.35,6.93
149,40.36,6.93
150,40.37,6.95
151,40.27,6.93
152,40.29,6.91
153,40.34,6.98
154,40.33,6.95
155,40.31,6.98
156,40.34,6.94
157,40.29,6.98
158,40.33,6.97
159,40.34,6.96
160,40.32,6.94
161,40.35,6.94
162,40.33,6.96
163,40.33,6.94
164,40.29,6.95
165,40.24,6.98
166,40.38,6.95
167,40.26,6.94
168,40.36,6.96
169,40.29,6.93
170,40.35,6.97
171,40.41,6.98
172,40.42,6.95
173,40.36,6.97
174,40.45,6.94
175,40.34,6.97
176,40.32,6.95
177,40.37,6.96
178,40.34,6.97
179,40.35,6.98
180,40.37,6.96
181,40.39,6.98
182,40.38,6.95
183,40.40,6.93
184,28.01,5.48
185,24.28,5.31
186,24.26,5.22
187,26.81,5.47
188,24.85,5.32
189,24.82,5.03
190,24.51,5.28
191,24.95,5.10
192,24.78,5.34
193,24.45,5.17
194,37.07,5.40
195,40.20,6.77
196,40.20,6.84
197,40.21,6.87
198,40.31,6.94
199,40.23,6.93
200,40.22,6.94
201,40.30,6.93
202,40.29,6.93
203,40.20,6.91
204,40.26,6.93
205,40.21,6.94
206,40.23,6.98
207,40.29,6.93
208,40.25,6.95
209,40.21,6.92
210,40.25,6.95
211,40.24,6.93
212,40.16,6.94
213,40.18,6.92
214,40.20,6.92
215,40.23,6.95
216,40.17,6.93
217,40.26,6.93
218,40.24,6.93
219,40.27,6.94
220,40.24,6.93
221,40.29,6.91
222,40.27,6.93
223,40.14,6.90
224,40.26,6.91
225,40.23,6.93
226,40.31,6.93
227,40.22,6.92
228,40.26,6.92
229,40.23,6.88
230,40.27,6.95
231,40.32,6.94
232,40.24,6.92
233,40.32,6.93
234,40.27,6.93
235,40.24,6.93
236,40.24,6.94
237,40.26,6.91
238,40.31,6.92
239,40.26,6.93
240,40.25,6.94
241,40.24,6.95
242,40.27,6.93
243,40.28,6.94
244,40.29,6.92
245,40.23,6.95
246,40.22,6.93
247,40.29,6.93
248,40.22,6.92
249,40.25,6.94
250,40.20,6.95
251,40.21,6.93
252,40.25,6.95
253,40.29,6.91
254,37.65,6.30
255,28.37,5.60
256,24.63,5.18
257,24.84,5.07
258,24.69,5.02
259,24.20,5.06
260,29.25,5.46
261,24.00,5.22
262,26.12,5.36
263,26.00,5.21
264,24.39,5.09
265,28.91,5.53
266,27.87,5.25
267,24.00,5.12
268,24.11,5.08
269,24.18,5.03
270,25.39,5.40
271,39.38,5.46
272,39.94,5.19
273,40.01,5.50
274,40.08,6.03
275,40.22,6.82
276,40.17,6.79
277,40.16,6.74
278,40.19,6.81
279,40.21,6.80
280,40.16,6.91
281,40.14,6.91
282,40.21,6.92
283,40.18,6.78
284,40.18,6.85
285,40.17,6.92
286,40.10,6.88
287,40.17,6.91
288,40.28,6.89
289,40.21,6.92
290,40.17,6.95
291,40.24,6.92
292,40.27,6.91
293,40.23,6.89
294,40.20,6.93
295,40.16,6.92
296,40.20,6.92
297,40.21,6.91
298,40.29,6.92
299,40.21,6.92
300,40.24,6.93
301,40.25,6.91
302,40.21,6.89
303,40.27,6.92
304,40.24,6.91
305,40.16,6.94
306,40.19,6.93
307,40.16,6.94
308,40.23,6.90
309,40.29,6.91
310,40.23,6.92
311,40.21,6.93
312,40.22,6.92
313,40.25,6.91
314,40.27,6.93
315,40.32,6.94
316,40.22,6.91
317,40.23,6.94
318,40.26,6.98
319,40.29,6.91
320,40.27,6.93
321,40.21,6.90
322,40.21,6.92
323,40.28,6.92
324,40.26,6.92
325,40.25,6.93
326,40.25,6.93
327,40.29,6.93
328,40.28,6.90
329,40.31,6.93
330,39.72,6.80
331,24.42,5.28
332,24.36,5.05
333,24.03,5.09
334,25.56,5.15
335,28.69,5.37
336,24.62,5.30
337,23.57,5.09
338,24.76,5.03
339,23.94,5.14
340,26.53,5.38
341,26.13,5.40
342,39.91,5.29
343,39.98,5.34
344,40.07,5.59
345,40.17,6.91
346,40.14,6.84
347,40.16,6.69
348,40.15,6.62
349,40.19,6.73
350,40.23,6.91
351,40.13,6.89
352,40.16,6.87
353,40.23,6.82
354,40.27,6.90
355,40.29,6.92
356,40.25,6.91
357,40.23,6.89
358,40.25,6.92
359,40.22,6.91
360,40.28,6.95
361,40.26,6.94
362,40.28,6.93
363,40.28,6.91
364,40.21,6.94
365,40.23,6.95
366,40.29,6.92
367,40.21,6.92
368,40.29,6.91
369,40.25,6.92
370,40.25,6.94
371,40.21,6.88
372,40.31,6.92
373,40.22,6.91
374,40.22,6.92
375,40.27,6.90
376,40.20,6.91
377,40.20,6.91
378,40.19,6.91
379,40.27,6.95
380,40.24,6.93
381,40.27,6.92
382,40.22,6.91
383,40.17,6.94
384,40.16,6.92
385,40.15,6.94
386,40.22,6.90
387,40.22,6.95
388,40.24,6.97
389,40.29,6.93
390,40.31,6.94
391,40.26,6.91
392,40.33,6.93
393,40.38,6.89
394,40.32,6.92
395,40.30,6.92
396,40.25,6.93
397,40.19,6.90
398,40.22,6.94
399,40.20,6.92
400,40.20,6.92
401,39.56,6.76
402,26.83,5.27
403,24.39,5.08
404,24.70,5.15
405,27.65,5.53
406,25.85,5.58
407,23.90,5.30
408,23.94,5.09
409,24.28,5.14
410,25.28,5.32
411,24.84,5.29
412,39.06,5.44
413,39.97,5.44
414,40.04,5.61
415,40.15,6.91
416,40.08,6.73
417,40.09,6.70
418,40.11,6.70
419,40.25,6.86
420,40.10,6.92
421,40.15,6.89
422,40.09,6.87
423,40.15,6.86
424,40.08,6.87
425,40.19,6.94
426,40.17,6.90
427,40.18,6.88
428,40.17,6.91
429,40.24,6.92
430,40.20,6.89
431,40.26,6.92
432,40.19,6.93
433,40.20,6.93
434,40.21,6.95
435,40.15,6.96
436,40.17,6.90
437,40.21,6.93
438,40.20,6.91
439,40.22,6.92
440,40.19,6.92
441,40.17,6.88
442,40.23,6.93
443,40.22,6.92
444,40.25,6.92
445,40.23,6.93
446,40.30,6.92
447,40.27,6.91
448,40.32,6.92
449,40.33,6.93
450,40.25,6.94
451,40.28,6.87
452,40.29,6.92
453,40.23,6.94
454,40.32,6.93
455,40.23,6.93
456,40.25,6.90
457,40.16,6.93
458,40.21,6.97
459,40.20,6.96
460,40.22,6.91
461,40.24,6.91
462,40.20,6.88
463,40.21,6.91
464,40.22,6.93
465,40.26,6.93
466,40.28,6.94
467,40.30,6.92
468,40.28,6.89
469,40.35,6.93
470,40.30,6.91
471,40.09,6.83
472,40.16,6.45
473,30.16,5.81
474,25.47,5.33
475,24.79,5.13
476,24.46,5.02
477,23.93,5.09
478,25.66,5.20
479,25.17,5.31
480,23.74,5.19
481,23.93,5.08
482,23.64,5.15
483,24.75,5.31
484,25.62,5.35
485,25.13,5.20
486,24.26,5.12
487,23.77,5.06
488,23.04,5.06
489,32.73,5.77
490,40.18,6.82
491,40.26,6.92
492,40.14,6.99
493,40.21,6.93
494,40.10,7.02
495,40.13,6.93
496,40.20,6.95
497,40.18,6.94
498,40.17,6.96
499,40.20,6.98
500,40.24,6.99
501,40.22,6.98
502,40.25,6.96
503,40.24,6.96
504,40.26,6.98
505,40.22,6.95
506,40.28,6.99
507,40.23,6.92
508,40.37,6.98
509,40.25,6.99
510,40.26,6.96
511,40.28,6.96
512,40.32,6.95
513,40.31,6.94
514,40.33,6.99
515,40.32,6.95
516,40.28,6.97
517,40.28,6.97
518,40.22,6.95
519,40.28,6.95
520,40.30,6.98
521,40.24,6.97
522,40.27,6.96
523,40.33,6.98
524,40.27,6.91
525,40.23,6.92
526,40.25,6.98
527,40.25,6.95
528,40.31,6.96
529,40.33,6.94
530,40.33,6.95
531,40.31,6.96
532,40.22,6.96
533,40.26,6.93
534,40.30,6.98
535,40.30,6.96
536,40.34,6.95
537,40.36,6.93
538,40.39,6.94
539,40.35,6.96
540,40.33,6.93
541,40.37,6.97
542,40.32,6.96
543,40.41,6.96
544,40.39,6.96
545,40.37,6.96
546,40.38,6.93
547,40.33,6.98
548,40.43,6.95
549,34.28,6.27
550,24.27,5.38
551,24.01,5.15
552,23.81,5.09
553,26.63,5.34
554,26.55,5.37
555,25.87,5.27
556,23.81,5.14
557,23.97,5.07
558,25.86,5.28
559,26.51,5.32
560,31.44,5.63
561,40.27,6.88
562,40.18,6.93
563,40.18,6.96
564,40.25,6.95
565,40.22,7.02
566,40.30,6.94
567,40.22,6.93
568,40.26,6.96
569,40.23,6.95
570,40.22,6.94
571,40.25,6.97
572,40.32,6.97
573,40.30,6.96
574,40.25,6.94
575,40.28,6.96
576,40.21,6.96
577,40.23,6.94
578,40.20,6.94
579,40.16,6.94
580,40.19,6.94
581,40.24,6.93
582,40.29,6.98
583,40.28,6.94
584,40.24,6.97
585,40.22,6.95
586,40.19,6.97
587,40.21,6.96
588,40.24,6.97
589,40.21,6.93
590,40.25,6.96
591,40.18,6.98
592,40.26,6.93
593,40.24,6.93
594,40.27,6.97
595,40.31,6.96
596,40.27,6.95
597,40.21,6.95
598,40.26,6.96
599,40.29,6.97
600,40.24,6.96
601,40.27,6.95
602,40.19,6.95
603,40.28,6.92
604,40.24,6.96
605,40.21,6.96
606,40.23,6.95
607,40.28,6.96
608,40.28,6.96
609,40.23,6.98
610,40.16,6.94
611,40.18,6.97
612,40.25,6.97
613,40.18,6.94
614,40.26,6.97
615,40.20,6.96
616,40.16,6.96
617,40.20,6.93
618,40.23,6.94
619,40.26,6.97
620,33.40,6.12
621,24.46,5.25
622,24.00,5.10
623,25.36,5.32
624,24.99,5.44
625,24.42,5.22
626,23.64,5.10
627,24.89,5.23
628,25.79,5.34
629,25.52,5.38
630,31.15,5.64
631,40.27,6.89
632,40.13,6.92
633,40.23,7.01
634,40.18,6.94
635,40.17,6.99
636,40.26,6.95
637,40.17,6.97
638,40.15,6.92
639,34.18,6.31
640,24.14,5.44
641,25.22,5.23
642,23.98,5.14
643,23.59,5.10
644,26.32,5.25
645,23.68,5.21
646,24.74,5.10
647,24.73,5.10
648,24.06,5.01
649,23.88,5.21
650,24.27,5.13
651,23.92,5.12
652,23.28,5.11
653,24.11,5.06
654,25.16,5.24
655,24.01,5.21
656,23.57,5.06
657,24.66,5.05
658,24.43,5.06
659,25.22,5.26
660,29.20,5.43
661,24.12,5.08
662,24.10,5.07
663,24.04,5.05
664,24.96,5.22
665,24.18,5.25
666,24.28,5.12
667,23.84,5.13
668,24.67,5.10
669,24.79,5.24
670,24.83,5.23
671,24.45,5.12
672,24.00,5.04
673,23.57,5.04
674,25.01,5.25
675,24.35,5.21
676,23.68,5.10
677,23.73,5.05
678,23.81,5.11
679,24.53,5.21
680,25.01,5.17
681,23.62,5.08
682,24.67,5.07
683,23.40,5.06
684,26.46,5.26
685,25.08,5.14
686,24.76,5.09
687,24.43,5.09
688,23.03,5.05
689,25.52,5.26
690,23.68,5.18
691,24.70,5.18
692,31.23,6.06
693,23.72,5.26
694,25.86,5.34
695,24.55,5.19
696,23.34,5.05
697,24.51,5.09
698,25.30,5.03
699,27.23,5.23
700,24.21,5.15
701,25.48,5.01
702,24.35,5.03
703,24.16,5.00
704,25.82,5.14
705,23.45,5.07
706,24.58,5.20
707,23.67,5.17
708,23.88,5.04
709,25.07,5.34
710,23.72,5.17
711,24.39,5.03
712,23.96,5.04
713,24.89,5.02
714,25.14,5.20
715,23.77,5.12
716,23.28,5.02
717,24.05,5.04
718,24.08,4.96
719,24.81,5.25
720,23.63,5.11
721,23.85,5.04
722,23.53,4.91
723,24.53,4.94
724,25.21,5.17
725,24.53,5.17
726,23.22,5.04
727,24.03,5.05
728,23.51,4.99
729,24.92,5.21
730,24.61,5.08
731,23.63,5.00
732,24.09,4.99
733,23.25,4.96
734,24.09,5.19
735,24.07,5.11
736,24.08,4.95
737,25.13,4.92
738,23.56,5.00
739,25.64,5.23
740,24.72,5.15
741,23.33,5.04
742,23.35,5.01
743,24.08,5.00
744,23.83,5.23
745,24.55,5.16
746,23.55,5.08
747,23.89,5.05
748,24.18,5.00
749,24.41,5.23
750,24.14,5.14
751,24.80,5.01
752,23.59,4.97
753,24.41,5.03
754,24.71,5.22
755,23.70,5.18
756,23.59,5.09
757,24.05,5.20
758,23.74,5.10
759,25.01,5.35
760,23.88,5.12
761,24.23,5.08
762,23.10,5.03
763,26.16,5.52
764,24.80,5.39
765,24.54,5.24
766,24.88,5.08
767,23.85,5.07
768,24.89,5.04
769,25.46,5.24
770,24.10,5.26
771,23.33,5.08
772,24.06,5.04
773,23.40,5.07
774,26.70,5.25
775,24.26,5.16
776,23.34,5.08
777,24.00,5.03
778,23.85,5.02
779,26.48,5.23
780,24.24,5.16
781,24.00,5.11
782,24.92,5.04
783,23.82,5.05
784,24.82,5.16
785,24.18,5.20
786,23.49,5.08
787,24.22,5.12
788,24.44,5.02
789,24.33,5.29
790,24.28,5.15
791,24.42,5.08
792,24.35,5.00
793,24.36,5.00
794,25.76,5.26
795,23.52,5.13
796,25.35,5.06
797,23.94,5.04
798,24.02,5.01
799,26.75,5.30
800,24.59,5.16
801,24.30,5.05
802,23.78,4.98
803,24.34,5.02
804,24.46,5.18
805,25.15,5.08
806,23.98,5.03
807,23.41,5.02
808,24.11,5.00
809,25.43,5.22
810,23.42,5.07
811,25.53,4.96
812,23.58,4.93
813,23.97,5.00
814,23.90,5.18
815,24.65,5.12
816,23.51,5.03
817,24.25,5.03
818,24.67,5.40
819,32.94,6.06
820,24.27,5.17
821,25.81,5.11
822,25.13,5.08
823,24.26,5.05
824,24.10,5.29
825,25.14,5.18
826,24.65,5.07
827,24.94,5.05
828,23.78,5.04
829,26.38,5.20
830,24.27,5.15
831,23.50,5.03
832,24.33,5.12
833,23.12,5.03
834,25.45,5.20
835,24.81,5.14
836,23.86,5.02
837,24.17,4.98
838,24.03,4.96
839,25.11,5.18
840,24.30,5.13
841,24.36,4.96
842,23.31,5.03
843,24.23,5.02
844,24.53,5.26
845,23.09,5.12
846,24.89,5.05
847,23.69,5.08
848,24.83,5.03
849,25.47,5.28
850,23.52,5.18
851,23.70,5.04
852,24.44,5.01
853,23.16,4.93
854,24.85,5.18
855,24.61,5.09
856,24.25,5.02
857,23.69,5.02
858,23.76,4.98
859,24.49,5.25
860,24.18,5.17
861,23.96,5.27
862,26.97,5.46
863,24.99,5.08
864,25.71,5.30
865,24.91,5.22
866,23.20,5.12
867,25.01,5.07
868,25.61,5.00
869,24.84,5.25
870,24.49,5.17
871,24.76,5.02
872,23.60,5.05
873,24.36,4.96
874,24.55,5.27
875,23.65,5.12
876,24.11,5.01
877,23.22,5.03
878,24.51,4.99
879,24.64,5.19
880,24.70,5.17
881,23.81,5.00
882,24.53,5.04
883,24.64,4.97
884,24.84,5.28
885,23.83,5.13
886,24.98,5.18
887,24.40,5.10
888,23.46,5.09
889,25.09,5.28
890,24.32,5.15
891,23.93,5.06
892,23.76,5.12
893,24.84,4.99
894,24.76,5.27
895,24.45,5.14
896,23.50,5.12
897,24.50,5.02
898,24.29,5.04
899,24.84,5.31
900,26.74,5.48
901,24.89,5.16
902,23.61,5.04
903,24.57,5.01
904,24.71,5.27
905,24.59,5.19
906,24.39,5.06
907,23.90,5.13
908,25.66,5.35
909,27.70,5.63
910,24.52,5.19
911,24.39,5.07
912,23.51,5.06
913,24.54,5.04
914,24.06,5.31
915,23.43,5.12
916,23.92,5.05
917,23.87,5.00
918,23.99,5.00
919,24.70,5.22
920,24.32,5.23
921,23.15,5.07
922,25.27,5.08
923,25.25,5.03
924,24.05,5.30
925,24.89,5.08
926,23.53,5.10
927,24.59,5.04
928,23.58,5.03
929,25.62,5.29
930,24.14,5.17
931,24.16,4.97
932,24.87,5.02
933,24.44,5.09
934,24.08,5.34
935,23.68,5.14
936,23.13,5.06
937,23.38,5.05
938,23.65,4.94
939,24.94,5.29
940,24.15,5.14
941,24.34,5.03
942,23.42,5.03
943,24.41,4.91
944,25.94,5.27
945,23.60,5.13
946,23.97,5.08
947,24.19,5.13
948,23.91,5.05
949,25.22,5.28
950,23.95,5.13
951,24.42,5.00
952,24.42,5.07
953,23.99,5.09
954,25.87,5.32
955,24.80,5.16
956,24.49,5.07
957,24.67,5.01
958,23.37,5.00
959,24.10,5.22
960,24.43,5.14
961,24.41,4.99
962,24.31,5.06
963,23.66,4.98
964,24.91,5.34
965,24.23,5.14
966,24.66,5.03
967,23.61,5.07
968,24.03,5.03
969,24.50,5.23
970,24.95,5.13
971,24.51,5.10
972,24.50,5.00
973,24.94,4.99
974,24.23,5.30
975,24.47,5.12
976,23.92,5.03
977,25.06,5.00
978,23.98,5.02
979,27.58,5.23
980,24.32,5.08
981,23.85,5.02
982,24.77,5.03
983,24.61,4.97
984,25.61,5.27
985,23.78,5.19
986,23.99,5.14
987,24.92,5.07
988,23.89,5.01
989,24.58,5.22
990,23.77,5.10
991,23.67,4.93
992,24.37,5.02
993,24.25,4.95
994,24.74,5.31
995,24.35,5.06
996,23.97,5.06
997,25.38,5.01
998,24.66,4.98
999,25.91,5.26
1000,24.33,5.17
1001,24.29,5.04
1002,24.07,4.95
1003,25.09,4.91
1004,25.05,5.21
1005,28.28,5.69
1006,28.31,5.56
1007,23.62,5.15
1008,24.05,5.06
1009,26.85,5.27
1010,24.06,5.09
1011,23.90,4.99
1012,23.90,5.00
1013,24.61,4.93
1014,25.56,5.25
1015,24.85,5.27
1016,24.43,5.18
1017,24.49,5.06
1018,23.82,4.99
1019,25.09,5.25
1020,24.68,5.06
1021,23.60,4.92
1022,23.91,4.96
1023,23.69,4.94
1024,24.21,5.27
1025,24.25,5.05
1026,23.49,5.06
1027,23.80,4.99
1028,24.75,4.98
1029,25.15,5.37
1030,26.45,5.47
1031,24.33,5.23
1032,24.48,4.99
1033,23.14,4.98
1034,24.74,5.22
1035,24.64,5.28
1036,25.35,5.08
1037,24.56,4.98
1038,23.69,4.96
1039,24.59,5.26
1040,23.65,5.11
1041,24.19,5.13
1042,23.57,5.04
1043,24.83,4.93
1044,28.37,5.76
1045,24.48,5.20
