time,pkg_pwr,ram_pwr
264,39.85,6.56
265,39.87,6.66
266,39.89,6.69
267,39.82,6.55
268,39.77,6.31
269,39.85,6.45
270,39.82,6.88
271,39.79,6.33
272,39.79,6.44
273,39.82,6.59
274,39.75,6.01
275,39.81,6.43
276,39.80,6.53
277,39.78,6.56
278,39.82,6.55
279,39.84,6.61
280,39.84,6.62
281,39.78,6.67
282,39.87,6.59
283,39.78,6.44
284,39.84,6.36
285,39.78,6.30
286,26.90,5.60
287,23.49,5.75
288,22.24,5.31
289,22.04,5.02
290,36.19,6.20
291,39.84,6.56
292,39.88,6.54
293,39.75,6.44
294,39.87,6.35
295,39.77,6.41
296,39.78,6.39
297,39.78,6.47
298,39.79,6.51
299,39.82,6.63
300,39.82,6.86
301,39.85,6.85
302,39.80,6.60
303,39.73,6.40
304,39.75,6.42
305,39.83,6.51
306,39.78,6.53
307,39.80,6.58
308,39.75,6.40
309,39.75,6.46
310,39.73,6.46
311,39.74,6.42
312,39.80,6.49
313,39.74,6.42
314,39.69,6.30
315,39.71,6.29
316,39.73,6.49
317,39.79,6.45
318,39.75,6.40
319,39.73,6.38
320,39.80,6.42
321,39.78,6.55
322,39.86,6.85
323,39.78,6.49
324,39.81,6.60
325,39.88,6.87
326,39.81,6.83
327,39.79,6.69
328,39.82,6.40
329,39.82,6.44
330,39.78,6.40
331,39.20,6.39
332,39.82,6.56
333,39.80,6.42
334,39.80,6.45
335,39.81,6.48
336,39.76,6.45
337,39.76,6.50
338,39.71,6.41
339,39.76,6.29
340,39.74,6.36
341,39.76,6.19
342,39.73,6.62
343,39.74,6.29
344,39.69,6.14
345,39.78,6.47
346,39.75,6.42
347,39.86,6.62
348,39.79,6.44
349,39.86,6.63
350,39.83,6.65
351,39.82,6.59
352,39.75,6.47
353,39.84,6.91
354,39.77,6.30
355,39.79,6.31
356,39.70,6.17
357,39.86,6.62
358,39.80,6.24
359,39.74,6.17
360,39.84,6.51
361,39.88,6.42
362,39.89,6.56
363,39.86,6.45
364,39.86,6.63
365,39.96,6.64
366,39.90,6.57
367,39.88,6.47
368,39.86,6.30
369,39.85,6.23
370,28.76,5.65
371,22.69,5.34
372,22.81,5.33
373,22.09,5.13
374,33.08,5.96
375,39.61,6.47
376,39.66,6.53
377,39.59,6.49
378,39.61,6.41
379,39.61,6.41
380,39.56,6.35
381,39.62,6.38
382,39.68,6.53
383,39.65,6.65
384,39.70,6.85
385,39.73,6.85
386,39.69,6.57
387,39.67,6.46
388,39.67,6.49
389,39.64,6.46
390,39.66,6.47
391,39.64,6.51
392,39.67,6.43
393,39.68,6.49
394,39.63,6.45
395,39.69,6.42
396,39.68,6.38
397,39.70,6.48
398,39.69,6.38
399,39.61,6.31
400,39.64,6.48
401,39.60,6.39
402,39.62,6.49
403,39.63,6.45
404,39.65,6.42
405,39.82,6.91
406,39.61,6.41
407,39.72,6.58
408,39.77,6.65
409,39.77,6.87
410,39.62,6.85
411,39.64,6.53
412,39.65,6.42
413,39.64,6.47
414,39.61,6.44
415,39.61,6.46
416,39.60,6.48
417,39.63,6.44
418,39.64,6.51
419,39.66,6.43
420,39.68,6.42
421,39.66,6.39
422,39.65,6.41
423,39.63,6.33
424,39.64,6.32
425,39.63,6.18
426,39.63,6.55
427,39.63,6.17
428,39.70,6.36
429,39.72,6.44
430,39.68,6.43
431,39.73,6.50
432,39.76,6.54
433,39.74,6.58
434,39.70,6.65
435,39.67,6.48
436,39.71,6.70
437,39.80,6.66
438,39.63,6.24
439,39.73,6.30
440,39.74,6.17
441,39.74,6.55
442,39.74,6.17
443,39.66,6.32
444,39.73,6.52
445,39.79,6.46
446,39.77,6.48
447,39.76,6.55
448,39.68,6.60
449,39.67,6.61
450,39.71,6.51
451,39.72,6.40
452,39.74,6.42
453,39.74,6.27
454,26.53,5.46
455,22.53,5.25
456,22.32,5.09
457,22.45,5.23
458,35.44,6.13
459,39.91,6.41
460,39.86,6.42
461,39.80,6.36
462,39.78,6.43
463,39.75,6.42
464,39.75,6.31
465,39.81,6.36
466,39.75,6.41
467,39.79,6.64
468,39.77,6.89
469,39.76,6.82
470,39.74,6.58
471,39.64,6.32
472,39.72,6.51
473,39.72,6.45
474,39.72,6.42
475,39.75,6.44
476,39.72,6.30
477,39.67,6.48
478,39.61,6.49
479,39.68,6.36
480,39.75,6.34
481,39.69,6.32
482,39.66,6.39
483,39.67,6.36
484,39.67,6.36
485,39.71,6.37
486,39.70,6.38
487,39.66,6.41
488,39.51,6.71
489,39.77,6.65
490,39.75,6.33
491,39.74,6.36
492,39.74,6.57
493,39.71,6.78
494,39.72,6.85
495,39.66,6.79
496,39.66,6.35
497,39.70,6.50
498,39.69,6.45
499,39.69,6.42
500,39.73,6.45
501,39.67,6.42
502,39.68,6.42
503,39.70,6.47
504,39.67,6.40
505,39.65,6.39
506,39.65,6.38
507,39.66,6.41
508,39.61,6.28
509,39.67,6.32
510,39.70,6.14
511,39.65,6.52
512,39.60,6.14
513,39.66,6.24
514,39.69,6.44
515,39.64,6.41
516,39.69,6.48
517,39.72,6.51
518,39.75,6.64
519,39.74,6.62
520,39.85,6.96
521,39.73,6.39
522,39.69,6.33
523,39.65,6.28
524,39.64,6.30
525,39.66,6.19
526,39.81,6.46
527,39.81,6.37
528,39.69,6.02
529,39.70,6.47
530,39.66,6.36
531,39.72,6.50
532,39.78,6.54
533,39.72,6.53
534,39.74,6.67
535,39.73,6.70
536,39.79,6.70
537,40.04,7.10
538,40.00,7.11
539,39.84,7.08
540,39.98,7.09
541,39.87,7.12
542,39.89,7.06
543,39.83,6.98
544,39.66,6.90
545,39.68,6.15
546,30.78,5.87
547,27.62,5.67
548,25.66,5.42
549,25.35,5.18
550,35.45,6.03
551,39.81,6.30
552,39.72,6.48
553,39.62,6.27
554,39.67,6.16
555,39.67,6.20
556,39.65,6.30
557,39.63,6.37
558,39.68,6.28
559,39.98,6.94
560,39.83,6.64
561,39.79,6.46
562,39.74,6.51
563,40.12,7.11
564,40.10,7.14
565,40.07,7.06
566,40.09,7.12
567,40.04,7.09
568,39.87,6.84
569,39.71,6.38
570,39.74,6.72
571,40.12,7.23
572,40.07,7.26
573,40.05,7.16
574,40.03,7.12
575,40.03,6.98
576,39.89,6.87
577,39.85,6.82
578,39.66,6.62
579,39.91,6.89
580,39.73,6.49
581,39.61,6.26
582,39.73,6.62
583,39.72,6.46
584,39.61,6.15
585,39.64,6.18
586,39.66,6.27
587,39.73,6.35
588,39.59,6.27
589,39.62,6.15
590,39.64,6.27
591,39.69,6.22
592,39.69,6.31
593,39.67,6.20
594,39.59,6.12
595,39.58,6.09
596,39.62,6.12
597,39.64,6.35
598,39.56,6.14
599,39.55,6.25
600,39.62,6.19
601,39.59,6.21
602,39.66,6.27
603,39.62,6.26
604,39.66,6.16
605,39.76,6.45
606,39.69,6.27
607,39.70,6.33
608,39.68,6.22
609,39.64,6.28
610,39.60,6.37
611,39.66,6.57
612,39.70,6.53
613,39.74,6.93
614,39.62,6.33
615,39.61,6.12
616,39.72,6.11
617,39.68,6.34
618,39.65,6.32
619,39.63,6.17
620,39.70,6.29
621,39.71,6.32
622,39.67,6.27
623,39.72,6.23
624,39.66,6.24
625,39.62,6.15
626,39.65,6.21
627,39.65,6.30
628,39.66,6.28
629,39.59,6.11
630,39.61,6.10
631,39.63,6.22
632,39.69,6.34
633,39.64,6.07
634,39.64,6.23
635,39.57,6.17
636,39.56,5.74
637,39.71,6.13
638,39.63,6.32
639,39.64,6.23
640,39.66,6.25
641,39.74,6.24
642,39.74,6.40
643,39.65,6.29
644,39.76,6.77
645,39.70,6.37
646,39.74,6.33
647,39.76,6.41
648,39.72,6.30
649,39.69,6.03
650,39.70,6.11
651,39.58,6.03
652,39.64,6.31
653,39.64,6.10
654,39.62,6.13
655,39.60,6.28
656,39.59,5.93
657,39.67,6.23
658,39.63,6.24
659,39.66,6.21
660,39.65,6.09
661,39.70,6.35
662,39.74,6.34
663,39.80,6.33
664,39.84,6.31
665,39.81,6.43
666,39.72,6.36
667,39.70,6.40
668,39.70,6.21
669,39.64,6.12
670,39.64,6.03
671,39.68,6.13
672,31.76,5.83
673,28.94,5.60
674,29.19,5.59
675,29.49,5.77
676,36.05,6.24
677,39.76,6.42
678,39.71,6.39
679,39.80,6.29
680,39.71,6.13
681,39.71,6.25
682,39.70,6.27
683,39.71,6.21
684,39.71,6.22
685,39.65,6.18
686,39.58,6.15
687,39.65,6.35
688,39.60,6.31
689,39.62,6.40
690,39.60,6.51
691,39.66,6.58
692,39.76,6.55
693,39.72,6.20
694,39.71,6.13
695,39.63,6.21
696,39.68,6.16
697,39.72,6.37
698,39.68,6.23
699,39.67,6.17
700,39.70,6.21
701,39.69,6.19
702,39.73,6.31
703,39.69,6.21
704,39.69,6.13
705,39.60,6.22
706,39.59,6.17
707,39.63,6.28
708,39.62,6.15
709,39.58,6.12
710,39.60,6.01
711,39.77,6.75
712,39.65,6.38
713,39.60,6.21
714,39.63,6.14
715,39.64,6.21
716,39.66,6.12
717,39.63,6.28
718,39.58,6.17
719,39.54,6.12
720,39.55,6.16
721,39.66,6.25
722,39.67,6.37
723,39.67,6.58
724,39.64,6.56
725,39.66,6.56
726,39.62,6.35
727,39.61,6.23
728,39.57,6.15
729,39.58,6.20
730,39.61,6.11
731,39.60,6.24
732,39.58,6.36
733,39.62,6.34
734,39.57,6.20
735,39.58,6.12
736,39.61,6.17
737,39.63,6.34
738,39.64,6.20
739,39.67,6.16
740,39.59,6.20
741,39.62,6.10
742,39.68,6.74
743,39.63,6.37
744,39.57,6.27
745,39.58,6.04
746,39.61,6.00
747,39.62,6.40
748,39.63,6.19
749,39.55,5.77
750,39.59,6.12
751,39.62,6.22
752,39.60,6.29
753,39.60,6.34
754,39.57,6.32
755,39.62,6.06
756,39.59,6.25
757,39.71,6.46
758,39.65,6.38
759,39.56,6.28
760,39.57,6.18
761,39.56,6.18
762,39.65,6.14
763,39.52,6.10
764,39.60,6.01
765,39.62,6.12
766,39.64,6.04
767,39.65,6.18
768,39.66,6.41
769,39.61,5.88
770,39.63,5.95
771,39.65,6.19
772,39.68,6.23
773,39.62,6.39
774,39.70,6.50
775,39.62,6.13
776,39.61,6.26
777,39.64,6.41
778,39.69,6.34
779,39.73,6.34
780,39.68,6.34
781,39.68,6.26
782,39.68,6.20
783,39.68,6.07
784,39.64,6.03
785,32.02,5.76
786,26.46,5.51
787,26.44,5.50
788,23.85,5.11
789,32.83,5.75
790,39.60,6.29
791,39.65,6.41
792,39.64,6.32
793,39.51,6.16
794,39.50,6.15
795,39.61,6.17
796,39.51,6.20
797,39.62,6.27
798,39.61,6.17
799,39.56,6.18
800,39.59,6.23
801,39.65,6.26
802,39.66,6.60
803,39.61,6.56
804,39.60,6.58
805,39.64,6.38
806,39.58,6.16
807,39.57,6.38
808,39.54,6.40
809,39.55,6.20
810,39.54,6.23
811,39.52,6.28
812,39.60,6.40
813,39.56,6.10
814,39.59,6.17
815,39.56,6.24
816,39.53,6.22
817,39.55,6.36
818,39.55,6.20
819,39.49,6.15
820,39.46,6.68
821,39.53,6.12
822,39.56,6.20
823,39.60,6.24
824,39.55,6.18
825,39.52,6.20
826,39.60,6.13
827,39.62,6.33
828,39.59,6.19
829,39.64,6.25
830,39.59,6.20
831,39.63,6.12
832,39.59,6.21
833,39.57,6.29
834,39.51,6.32
835,39.62,6.55
836,39.61,6.52
837,39.61,6.91
838,39.61,6.55
839,39.57,6.38
840,39.57,6.47
841,39.61,6.43
842,39.65,6.53
843,39.65,6.50
844,39.64,6.37
845,39.64,6.49
846,39.60,6.52
847,39.70,6.47
848,39.65,6.43
849,39.66,6.38
850,39.63,6.36
851,39.67,6.53
852,39.71,6.56
853,39.65,6.59
854,39.63,6.10
855,39.53,6.30
856,39.64,6.52
857,39.60,6.45
858,39.64,6.56
859,39.65,6.46
860,39.68,6.61
861,39.67,6.68
862,39.66,6.59
863,39.54,6.43
864,39.51,6.27
865,39.55,6.27
866,39.69,6.41
867,39.67,6.30
868,39.63,6.57
869,39.58,6.06
870,39.63,6.30
871,39.69,6.55
872,39.61,6.49
873,39.62,6.47
874,39.63,6.56
875,39.70,6.59
876,39.72,6.70
877,39.65,6.55
878,39.61,6.42
879,39.55,6.25
880,39.61,6.27
881,25.15,5.63
882,22.67,5.43
883,22.24,5.20
884,22.05,5.10
885,36.97,6.28
886,39.72,6.55
887,39.71,6.45
888,39.73,6.43
889,39.61,6.35
890,39.70,6.43
891,39.67,6.42
892,39.63,6.45
893,39.63,6.55
894,39.54,6.63
895,39.62,6.84
896,39.64,6.87
897,39.62,6.57
898,39.60,6.44
899,39.62,6.40
900,39.60,6.44
901,39.60,6.53
902,39.63,6.53
903,39.69,6.41
904,39.69,6.50
905,39.69,6.52
906,39.65,6.50
907,39.59,6.41
908,39.63,6.43
909,39.60,6.36
910,39.62,6.31
911,39.73,6.52
912,39.69,6.45
913,39.67,6.44
914,39.61,6.37
915,39.61,6.43
916,39.69,6.48
917,39.66,6.41
918,39.64,6.44
919,39.78,7.05
920,39.74,6.86
921,39.80,6.86
922,39.69,6.70
923,39.66,6.38
924,39.69,6.49
925,39.61,6.41
926,39.65,6.52
927,39.63,6.50
928,39.65,6.44
929,39.62,6.39
930,39.61,6.48
931,39.66,6.47
932,39.71,6.44
933,39.67,6.39
934,39.62,6.33
935,39.69,6.44
936,39.68,6.28
937,39.62,6.42
938,39.59,6.41
939,39.57,5.96
940,39.65,6.51
941,39.67,6.44
942,39.69,6.55
943,39.75,6.49
944,39.73,6.54
945,39.79,6.64
946,39.79,6.69
947,39.67,6.50
948,39.59,6.29
949,39.65,6.24
950,39.58,6.64
951,39.74,6.58
952,39.69,6.32
953,39.74,6.49
954,39.65,5.95
955,39.67,6.41
956,39.73,6.50
957,39.76,6.51
958,39.74,6.45
959,39.71,6.57
960,39.78,6.61
961,39.77,6.66
962,39.65,6.55
963,39.64,6.31
964,39.62,6.30
965,38.72,6.25
966,23.67,5.53
967,22.45,5.33
968,22.17,5.14
969,23.02,5.31
970,39.73,6.39
971,39.84,6.58
972,39.71,6.45
973,39.71,6.45
974,39.73,6.41
975,39.78,6.45
976,39.82,6.46
977,39.81,6.44
978,39.83,6.53
979,39.89,6.73
980,39.80,6.83
981,39.79,6.88
982,39.77,6.49
983,39.82,6.42
984,39.85,6.41
985,39.86,6.44
986,39.86,6.55
987,39.76,6.55
988,39.76,6.40
989,39.75,6.54
990,39.74,6.49
991,39.79,6.47
992,39.75,6.48
993,39.72,6.40
994,39.65,6.36
995,39.65,6.36
996,39.76,6.51
997,39.75,6.44
998,39.85,6.40
999,39.80,6.40
1000,39.76,6.45
1001,39.78,6.47
1002,39.88,6.84
1003,39.89,6.68
1004,39.83,6.67
1005,39.91,6.87
1006,39.85,6.89
1007,39.84,6.58
1008,39.81,6.41
1009,39.82,6.46
1010,39.75,6.42
1011,39.87,6.56
1012,39.83,6.50
1013,39.83,6.36
1014,39.80,6.45
1015,39.80,6.44
1016,39.77,6.45
1017,39.76,6.45
1018,39.77,6.38
1019,39.71,6.33
1020,39.72,6.38
1021,39.76,6.30
1022,39.74,6.59
1023,39.69,6.21
1024,39.77,6.19
1025,39.81,6.47
1026,39.87,6.45
1027,39.85,6.58
1028,39.77,6.44
1029,39.86,6.60
1030,39.81,6.64
1031,39.84,6.64
1032,39.80,6.49
1033,39.72,6.36
1034,39.79,6.76
1035,39.80,6.32
1036,39.90,6.32
1037,39.81,6.48
1038,39.77,6.29
1039,39.82,6.12
1040,39.90,6.55
1041,39.85,6.44
1042,39.90,6.59
1043,39.88,6.45
1044,39.98,6.58
1045,40.02,6.65
1046,39.89,6.65
1047,39.90,6.46
1048,39.94,6.24
1049,39.86,6.27
1050,31.41,5.78
1051,22.87,5.46
1052,22.30,5.22
1053,22.08,5.11
1054,30.50,5.74
1055,39.72,6.49
1056,39.74,6.58
1057,39.76,6.56
1058,39.73,6.40
1059,39.67,6.42
1060,39.67,6.44
1061,39.70,6.48
1062,39.65,6.46
1063,39.65,6.61
1064,39.77,6.87
1065,39.74,6.87
1066,39.64,6.69
1067,39.62,6.43
1068,39.60,6.49
1069,39.59,6.42
1070,39.67,6.49
1071,39.67,6.57
1072,39.63,6.42
1073,39.60,6.45
1074,39.66,6.53
1075,39.66,6.46
1076,39.68,6.45
1077,39.64,6.42
1078,39.70,6.30
1079,39.67,6.29
1080,39.71,6.52
1081,39.72,6.46
1082,39.63,6.42
1083,39.54,6.40
1084,39.61,6.46
1085,39.60,6.51
1086,39.64,6.88
1087,39.59,6.51
1088,39.62,6.60
1089,39.68,6.83
1090,39.68,6.85
1091,39.62,6.60
1092,39.58,6.46
1093,39.60,6.45
1094,39.58,6.45
1095,39.56,6.52
1096,39.64,6.54
1097,39.57,6.37
1098,39.61,6.53
1099,39.59,6.41
1100,39.56,6.41
1101,39.59,6.51
1102,39.57,6.40
1103,39.55,6.32
1104,39.56,6.32
1105,39.54,6.20
1106,39.67,6.62
1107,39.55,6.02
1108,39.58,6.40
1109,39.65,6.51
1110,39.57,6.49
1111,39.67,6.55
1112,39.65,6.56
1113,39.66,6.58
1114,39.77,6.69
1115,39.65,6.54
1116,39.62,6.46
1117,39.78,6.93
1118,39.70,6.25
1119,39.75,6.35
1120,39.69,6.26
1121,39.66,6.62
1122,39.61,6.10
1123,39.69,6.35
1124,39.69,6.49
1125,39.68,6.47
1126,39.66,6.60
1127,39.72,6.55
1128,39.75,6.61
1129,39.74,6.68
1130,39.70,6.52
1131,39.71,6.38
1132,39.70,6.31
1133,39.64,6.35
1134,24.06,5.45
1135,22.29,5.25
1136,22.60,5.37
1137,22.34,5.21
1138,38.27,6.39
1139,39.84,6.51
1140,39.87,6.47
1141,39.85,6.48
1142,39.77,6.42
1143,39.75,6.45
1144,39.73,6.38
1145,39.77,6.38
1146,39.75,6.61
1147,39.90,6.63
1148,39.81,6.81
1149,39.81,6.81
1150,39.80,6.47
1151,39.79,6.44
1152,39.78,6.48
1153,39.76,6.41
1154,39.69,6.46
1155,39.69,6.49
1156,39.72,6.51
1157,39.76,6.50
1158,39.70,6.50
1159,39.71,6.44
1160,39.77,6.40
1161,39.86,6.47
1162,39.71,6.33
1163,39.68,6.29
1164,39.74,6.48
1165,39.70,6.34
1166,39.79,6.51
1167,39.77,6.45
1168,39.74,6.46
1169,39.87,6.95
1170,39.65,6.43
1171,39.73,6.52
1172,39.66,6.64
1173,39.73,6.85
1174,39.82,6.88
1175,39.77,6.55
1176,39.69,6.48
1177,39.70,6.48
1178,39.61,6.42
1179,39.63,6.48
1180,39.54,6.47
1181,39.61,6.44
1182,39.63,6.48
1183,39.64,6.47
1184,39.60,6.43
1185,39.65,6.37
1186,39.69,6.49
1187,39.63,6.32
1188,39.70,6.37
1189,39.68,6.18
1190,39.73,6.51
1191,39.63,6.31
1192,39.61,6.20
1193,39.69,6.51
1194,39.66,6.38
1195,39.65,6.55
1196,39.70,6.55
1197,39.77,6.63
1198,39.77,6.62
1199,39.67,6.58
1200,39.70,6.72
1201,39.72,6.68
1202,39.62,6.26
1203,39.73,6.34
1204,39.72,6.22
1205,39.78,6.57
1206,39.76,6.43
1207,39.69,6.05
1208,39.73,6.48
1209,39.63,6.33
1210,39.71,6.61
1211,39.69,6.52
1212,39.67,6.60
1213,39.71,6.65
1214,39.71,6.65
1215,39.69,6.47
1216,39.68,6.30
1217,39.73,6.34
1218,33.53,5.90
1219,22.48,5.39
1220,22.25,5.24
1221,22.36,5.28
1222,28.46,5.73
1223,39.85,6.46
1224,39.83,6.50
1225,39.74,6.47
1226,39.85,6.44
1227,39.87,6.44
1228,39.85,6.46
1229,39.85,6.39
1230,39.81,6.43
1231,26.72,5.62
1232,22.54,5.41
1233,22.07,5.11
1234,22.23,5.04
1235,22.08,4.95
1236,22.60,5.26
1237,23.99,5.83
1238,22.08,5.26
1239,22.23,5.19
1240,22.82,5.44
1241,22.04,5.10
1242,22.28,5.17
1243,22.30,5.24
