time,pkg_pwr,ram_pwr
115,39.95,6.78
116,39.96,6.76
117,39.90,6.75
118,39.92,6.73
119,39.91,6.74
120,37.49,6.42
121,27.56,5.51
122,27.10,5.42
123,24.90,5.19
124,38.00,6.88
125,40.18,6.98
126,39.58,6.82
127,35.83,6.28
128,26.06,5.28
129,25.25,5.43
130,25.38,5.38
131,26.36,5.42
132,24.64,5.34
133,27.87,5.65
134,31.79,5.70
135,27.22,5.62
136,32.74,5.89
137,26.43,5.48
138,24.43,5.19
139,27.27,5.43
140,24.90,5.39
141,26.20,5.39
142,25.79,5.28
143,25.77,5.08
144,27.88,5.50
145,26.28,5.17
146,25.77,6.66
147,25.54,5.12
148,26.08,5.26
149,24.96,5.35
150,25.45,5.22
151,25.09,5.25
152,25.98,5.34
153,25.60,5.02
154,25.33,5.31
155,24.56,5.16
156,25.62,5.07
157,26.39,5.08
158,23.90,5.05
159,27.11,5.30
160,25.70,5.12
161,25.22,5.06
162,25.05,5.06
163,24.68,5.07
164,25.32,5.37
165,25.29,5.07
166,25.18,5.07
167,24.72,5.04
168,25.53,5.02
169,24.99,5.37
170,25.17,5.24
171,24.98,5.12
172,23.99,5.08
173,24.32,4.99
174,26.69,5.28
175,26.31,5.10
176,24.84,5.02
177,25.36,5.07
178,24.38,5.02
179,26.87,5.33
180,24.88,5.11
181,24.62,5.04
182,24.35,5.08
183,23.72,5.02
184,25.79,5.26
185,25.57,5.18
186,25.91,5.51
187,25.41,5.11
188,25.02,5.05
189,24.92,5.33
190,32.49,6.02
191,26.63,5.42
192,32.39,6.09
193,33.63,5.78
194,26.80,5.47
195,25.84,5.18
196,25.64,5.35
197,24.33,5.28
198,26.05,5.25
199,35.63,6.27
200,25.42,5.45
201,39.56,6.44
202,33.06,5.70
203,28.01,5.16
204,36.85,6.43
205,38.89,6.42
206,30.10,5.53
207,24.48,5.16
208,24.47,5.13
209,26.21,5.31
210,30.74,5.77
211,39.89,6.68
212,39.97,6.73
213,40.01,6.76
214,40.01,6.79
215,39.97,6.78
216,39.93,6.71
217,39.92,6.67
218,39.94,6.68
219,39.88,6.77
220,31.98,5.85
221,28.70,5.67
222,32.33,5.37
223,26.06,5.13
224,27.30,5.29
225,24.40,5.19
226,29.12,5.51
227,26.64,5.18
228,24.36,5.17
229,24.68,5.25
230,25.73,5.32
231,26.16,5.43
232,25.07,5.21
233,25.20,5.09
234,25.94,5.28
235,31.11,6.01
236,27.86,5.51
237,25.18,5.28
238,23.97,5.62
239,22.98,5.42
240,22.78,5.39
241,23.21,5.42
242,22.43,5.23
243,22.36,5.26
244,22.92,6.54
245,22.44,5.76
246,22.29,5.18
247,23.07,5.44
248,22.45,5.26
249,22.54,5.17
250,22.31,5.44
251,22.35,5.23
252,22.28,5.25
253,22.43,5.21
254,22.39,5.19
255,22.32,5.21
256,22.32,5.13
257,22.02,5.07
258,22.34,5.23
259,22.16,5.25
260,22.22,5.22
261,22.04,5.08
262,22.24,5.12
263,22.20,5.16
264,22.29,5.21
265,22.11,5.09
266,22.10,5.08
267,22.02,5.05
268,22.36,5.20
269,22.27,5.22
270,22.23,5.20
271,22.09,5.10
272,22.04,5.08
273,22.48,5.19
274,22.22,5.28
275,22.15,5.17
276,22.02,5.11
277,22.09,5.07
278,22.30,5.31
279,22.19,5.28
280,22.07,5.14
281,22.22,5.10
282,22.26,5.16
283,22.65,5.30
284,22.41,5.30
285,22.11,5.18
286,22.14,5.11
287,22.00,5.03
288,22.45,5.23
289,22.26,5.27
290,22.07,5.11
291,22.04,5.05
292,22.33,5.06
293,22.41,5.15
294,22.31,5.28
295,22.15,5.13
296,22.09,5.11
297,22.24,5.16
298,22.54,5.30
299,22.29,5.23
300,22.19,5.19
301,22.17,5.13
302,22.16,5.05
303,22.54,5.18
304,22.13,5.21
305,22.01,5.11
306,22.11,5.07
307,22.03,5.05
308,22.31,5.22
309,22.09,5.16
310,21.96,5.08
311,21.94,5.04
312,21.91,5.11
313,22.35,5.27
314,21.97,5.21
315,22.03,5.10
316,21.91,5.04
317,22.06,5.11
318,22.21,5.22
319,22.03,5.23
320,21.95,5.08
321,21.97,5.05
322,21.82,5.09
323,22.31,5.18
324,21.91,5.18
325,21.91,5.15
326,21.74,5.02
327,21.82,5.02
328,22.12,5.19
329,21.94,5.23
330,21.79,5.10
331,21.76,5.05
332,21.68,5.03
333,22.16,5.20
334,21.81,5.09
335,21.85,5.03
336,21.71,5.01
337,21.89,5.02
338,21.94,5.16
339,21.85,5.20
340,21.54,5.07
341,21.65,5.03
342,21.63,5.06
343,22.02,5.16
344,21.76,5.18
345,21.74,5.09
346,21.65,5.08
347,21.66,5.04
348,21.96,5.18
349,21.93,5.20
350,21.74,5.10
351,21.95,5.04
352,21.72,5.00
353,22.18,5.22
354,21.83,5.14
355,21.93,5.10
356,21.78,5.09
357,21.93,5.14
358,22.01,5.20
359,21.98,5.21
360,21.71,5.05
361,21.79,5.06
362,21.78,4.99
363,22.19,5.26
364,21.72,5.16
365,21.81,5.14
366,21.77,5.04
367,21.81,5.06
368,22.07,5.17
369,21.96,5.19
370,21.78,5.02
371,21.73,4.99
372,21.70,4.98
373,22.31,5.26
374,21.69,5.13
375,21.79,5.07
376,21.54,4.98
377,21.74,4.99
378,22.10,5.16
379,21.88,5.14
380,21.73,5.01
381,21.87,4.98
382,21.68,4.96
383,22.04,5.18
384,21.74,5.09
385,21.83,5.04
386,21.67,4.95
387,21.77,4.92
388,22.11,5.22
389,21.75,5.18
390,21.72,5.07
391,21.73,5.00
392,21.72,5.04
393,22.15,5.23
394,21.72,5.09
395,21.83,5.07
396,21.55,5.04
397,21.71,4.99
398,22.16,5.23
399,21.92,5.15
400,21.66,5.09
401,21.75,5.07
402,21.69,5.05
403,22.08,5.22
404,21.93,5.28
405,21.66,5.11
406,21.71,5.04
407,21.74,5.04
408,22.25,5.34
409,21.83,5.16
410,21.88,5.14
411,21.66,5.03
412,22.71,5.37
413,22.16,5.27
414,21.98,5.22
415,21.68,5.08
416,21.97,5.04
417,21.77,5.06
418,22.08,5.21
419,21.82,5.18
420,21.79,5.11
421,21.76,5.02
422,21.90,5.07
423,21.95,5.15
424,21.86,5.21
425,21.77,5.07
426,21.84,5.06
427,21.89,5.17
428,22.22,5.27
429,21.89,5.21
430,21.84,5.17
431,21.74,5.02
432,21.77,5.05
433,22.04,5.17
434,21.76,5.21
435,21.75,5.05
436,21.73,5.06
437,21.78,5.05
438,22.17,5.21
439,21.88,5.20
440,21.76,5.09
441,21.72,5.04
442,21.81,5.23
443,22.18,5.43
444,21.79,5.17
445,21.76,5.08
446,21.73,5.05
447,21.92,5.06
448,22.24,5.28
449,21.95,5.15
450,21.74,5.08
451,21.83,5.05
452,21.73,5.02
453,22.17,5.24
454,21.98,5.23
455,21.97,5.18
456,21.71,5.10
457,21.94,5.07
458,22.21,5.24
459,21.99,5.15
460,21.79,5.08
461,21.74,4.99
462,21.66,4.99
463,22.33,5.24
464,21.93,5.19
465,21.91,5.13
466,21.76,5.02
467,21.76,4.99
468,22.10,5.20
469,21.90,5.19
470,21.90,5.16
471,21.81,5.05
472,21.91,5.08
473,22.07,5.13
474,21.99,5.11
475,21.81,5.02
476,21.85,5.01
477,21.77,5.00
478,22.28,5.20
479,21.82,5.12
480,21.89,5.00
481,21.75,4.94
482,21.84,4.98
483,21.98,5.13
484,21.88,5.13
485,21.74,5.02
486,21.78,5.06
487,21.70,5.02
488,22.27,5.26
489,21.71,5.11
490,21.77,5.11
491,21.76,5.08
492,21.78,5.06
493,21.99,5.18
494,21.89,5.19
495,21.71,5.10
496,21.80,5.13
497,21.69,5.03
498,22.20,5.20
499,21.87,5.07
500,21.82,5.10
501,21.79,5.06
502,21.84,5.15
503,22.13,5.26
504,21.81,5.17
505,21.87,5.13
506,21.77,5.07
507,22.01,5.09
508,22.14,5.20
509,21.95,5.19
510,21.93,5.08
511,21.88,5.01
512,21.76,4.97
513,22.19,5.18
514,21.87,5.14
515,21.85,5.07
516,21.82,4.99
517,21.97,5.02
518,22.11,5.20
519,22.15,5.18
520,21.80,5.00
521,21.90,5.10
522,21.89,5.05
523,22.47,5.28
524,21.93,5.18
525,22.06,5.08
526,21.96,5.04
527,21.85,5.05
528,22.05,5.19
529,22.11,5.23
530,21.81,5.08
531,21.88,5.10
532,21.90,5.05
533,22.48,5.25
534,21.98,5.14
535,21.96,5.12
536,21.79,5.01
537,21.96,5.12
538,22.22,5.31
539,22.06,5.21
540,21.94,5.08
541,21.87,5.03
542,21.94,5.07
543,22.20,5.19
544,21.98,5.21
545,21.79,5.06
546,21.97,5.05
547,21.79,5.08
548,22.37,5.25
549,21.96,5.19
550,22.05,5.16
551,21.89,5.03
552,22.08,5.05
553,22.18,5.15
554,22.15,5.17
555,21.85,5.05
556,22.16,5.11
557,21.99,5.10
558,22.14,5.28
559,21.98,5.18
560,21.94,5.07
561,22.03,5.07
562,21.88,5.09
563,22.41,5.26
564,21.99,5.17
565,22.02,5.14
566,21.83,5.04
567,22.01,5.08
568,22.08,5.20
569,22.09,5.19
570,21.91,5.06
571,22.06,5.04
572,21.85,5.02
573,22.37,5.27
574,21.91,5.14
575,22.17,5.16
576,22.02,5.03
577,21.96,5.03
578,22.25,5.21
579,22.00,5.17
580,21.90,5.09
581,21.88,5.00
582,21.94,5.05
583,22.23,5.20
584,22.55,5.44
585,21.96,5.10
586,22.07,5.08
587,21.94,5.04
588,22.46,5.33
589,22.07,5.17
590,22.11,5.14
591,21.97,5.03
592,22.03,5.07
593,22.29,5.17
594,22.01,5.12
595,21.96,5.05
596,21.88,5.02
597,21.97,5.00
598,22.23,5.20
599,22.07,5.18
600,21.90,5.06
601,22.00,5.02
602,21.77,5.01
603,22.38,5.24
604,21.75,5.11
605,21.83,5.09
606,21.69,5.03
607,21.76,5.04
608,22.24,5.22
609,21.85,5.16
610,21.70,5.02
611,21.91,5.06
612,21.75,5.03
613,22.04,5.22
614,21.79,5.14
615,21.79,5.11
616,21.63,5.04
617,21.82,5.07
618,22.11,5.20
619,21.86,5.19
620,21.70,5.06
621,21.80,5.09
622,21.78,5.09
623,22.23,5.27
624,21.77,5.15
625,21.83,5.13
626,21.65,5.07
627,21.77,5.10
628,22.04,5.24
629,21.85,5.16
630,21.72,5.06
631,21.82,5.04
632,21.73,5.02
633,22.19,5.23
634,21.87,5.11
635,22.01,5.06
636,21.85,5.02
637,22.14,5.05
638,22.33,5.21
639,22.10,5.16
640,21.96,5.06
641,22.01,5.04
642,21.93,5.00
643,22.27,5.22
644,22.02,5.19
645,22.01,5.10
646,21.97,5.08
647,21.97,5.05
648,22.17,5.26
649,21.90,5.15
650,21.97,5.14
651,22.00,5.01
652,22.09,5.07
653,22.44,5.21
654,22.20,5.16
655,22.10,5.10
656,22.02,5.12
657,21.99,5.08
658,22.41,5.23
659,22.14,5.25
660,21.98,5.14
661,22.04,5.09
662,21.96,5.02
663,22.38,5.28
664,21.96,5.15
665,22.05,5.05
666,21.96,5.04
667,21.99,5.04
668,22.54,5.24
669,22.19,5.18
670,21.99,5.13
671,21.99,5.04
672,21.99,5.04
673,22.25,5.21
674,22.08,5.22
675,22.02,5.03
676,22.13,5.05
677,21.99,5.03
678,22.33,5.24
679,21.90,5.14
680,22.06,5.12
681,21.91,4.98
682,22.00,5.01
683,22.21,5.21
684,22.15,5.19
685,22.04,5.08
686,22.07,5.07
687,21.86,5.02
688,22.34,5.25
689,21.94,5.14
690,22.04,5.09
691,21.85,5.04
692,21.87,4.96
693,22.16,5.19
694,21.95,5.11
695,21.84,4.98
696,21.99,5.00
697,21.92,4.92
698,22.35,5.20
699,21.99,5.13
700,22.01,5.11
701,21.95,5.03
702,22.06,5.01
703,22.42,5.19
704,22.09,5.10
705,21.96,5.00
706,22.11,5.00
707,22.05,4.96
708,22.33,5.16
709,22.25,5.16
710,22.09,5.11
711,22.81,5.32
712,22.12,5.24
713,22.45,5.30
714,22.05,5.22
715,22.13,5.07
716,22.24,5.22
717,22.20,5.06
718,22.37,5.24
719,22.17,5.12
720,22.00,5.06
721,22.11,5.10
722,21.85,5.02
723,22.30,5.20
724,21.89,5.17
725,21.69,5.03
726,21.91,5.06
727,21.98,5.07
728,22.28,5.20
729,21.83,5.19
730,21.82,5.06
731,21.77,5.01
732,21.90,5.08
733,22.27,5.23
734,22.10,5.18
735,21.81,5.08
736,21.88,5.09
737,21.96,5.10
738,22.11,5.21
739,22.02,5.17
740,21.82,5.09
741,22.01,5.07
742,22.09,5.06
743,22.58,5.22
744,22.05,5.18
745,22.10,5.08
746,21.92,5.01
747,22.08,5.07
748,22.29,5.23
749,22.08,5.17
750,22.03,5.08
751,21.81,5.02
752,21.99,5.11
753,22.21,5.24
754,22.01,5.15
755,21.86,5.00
756,21.96,4.98
757,21.88,5.07
758,22.46,5.17
759,21.95,5.08
760,22.01,5.02
761,21.99,5.00
762,21.95,5.04
763,22.23,5.19
764,22.14,5.20
765,21.89,5.03
766,22.04,5.05
767,21.88,5.00
768,22.24,5.19
769,21.94,5.09
770,21.95,5.02
771,21.83,4.93
772,22.02,5.16
773,22.29,5.23
774,22.02,5.22
775,21.90,5.02
776,21.99,5.09
777,21.98,5.04
778,22.31,5.28
779,22.08,5.20
780,21.91,5.09
781,21.94,5.05
782,21.89,5.06
783,22.51,5.25
784,21.90,5.12
785,22.04,5.08
786,21.86,5.02
787,22.05,5.13
788,22.34,5.30
789,21.90,5.17
790,21.99,5.12
791,21.80,5.03
792,21.90,5.08
793,22.16,5.26
794,22.09,5.15
795,21.87,4.99
796,21.92,5.05
797,22.01,5.03
798,22.33,5.28
799,21.95,5.11
800,22.02,5.08
801,21.97,5.02
802,21.94,5.11
803,22.37,5.27
804,21.96,5.14
805,21.91,5.06
806,21.95,5.02
807,21.99,5.09
808,22.10,5.20
809,22.10,5.19
810,21.99,5.06
811,22.05,5.06
812,22.00,5.07
813,22.34,5.29
814,21.99,5.10
815,22.13,5.10
816,21.91,5.03
817,22.11,5.08
818,22.46,5.25
819,22.06,5.17
820,21.89,5.06
821,23.51,5.31
822,21.96,5.06
823,22.27,5.26
824,22.17,5.18
825,21.94,5.06
826,21.94,5.06
827,21.93,5.05
828,22.57,5.32
829,22.00,5.12
830,21.97,5.05
831,21.74,5.03
832,21.97,5.13
833,22.30,5.28
834,22.13,5.19
835,21.92,5.08
836,22.07,5.04
837,21.91,5.04
838,22.37,5.31
839,22.08,5.19
840,21.96,5.07
841,22.10,5.07
842,21.92,5.03
843,22.33,5.25
844,21.98,5.08
845,22.07,5.02
846,22.01,4.99
847,22.08,5.12
848,22.31,5.25
849,22.19,5.21
850,21.87,5.07
851,22.00,5.08
852,21.98,5.03
853,22.34,5.23
854,22.08,5.14
855,22.02,5.04
856,22.03,5.08
857,21.93,5.08
858,22.42,5.27
859,22.01,5.15
860,22.03,5.07
861,21.82,5.00
862,22.02,5.04
863,22.36,5.22
864,22.18,5.22
865,21.92,5.04
866,22.03,5.06
867,21.94,5.03
868,22.16,5.22
869,21.89,5.10
870,21.91,5.04
871,21.93,4.99
872,22.02,4.98
873,22.28,5.17
874,22.02,5.13
875,21.91,5.07
876,21.80,5.00
877,21.86,5.05
878,22.21,5.23
879,21.97,5.15
880,22.00,5.03
881,21.92,4.98
882,22.04,5.05
883,22.26,5.21
884,22.10,5.14
885,22.16,5.15
886,21.86,5.07
887,22.02,5.11
888,22.22,5.26
889,22.02,5.14
890,21.88,5.06
891,21.89,5.06
892,21.82,5.02
893,22.32,5.25
894,22.07,5.17
895,22.02,5.11
896,22.05,5.05
897,21.87,5.04
898,22.35,5.23
899,21.86,5.06
900,21.87,5.04
901,21.76,4.95
902,21.91,5.03
903,22.15,5.20
904,22.06,5.14
905,22.00,5.04
906,22.07,5.07
907,21.87,5.10
908,22.23,5.24
909,21.95,5.14
910,21.90,5.11
911,21.63,5.04
912,21.79,5.11
913,22.24,5.28
914,21.93,5.14
915,21.92,5.10
916,21.99,5.07
917,21.95,5.16
918,22.33,5.31
919,21.98,5.19
920,21.92,5.12
921,21.84,5.06
922,22.10,5.09
923,22.16,5.24
924,22.02,5.17
925,21.86,5.07
926,22.06,5.03
927,22.08,5.07
928,22.31,5.20
929,22.25,5.16
930,21.92,5.07
931,22.08,5.08
932,21.91,5.00
933,22.29,5.26
934,22.00,5.13
935,22.11,5.05
936,21.98,5.03
937,22.08,5.09
938,22.23,5.21
939,22.17,5.19
940,21.93,5.10
941,22.93,5.37
942,22.10,5.14
943,22.44,5.26
944,22.21,5.17
945,21.97,5.06
946,22.16,5.09
947,22.04,5.09
948,22.57,5.25
949,22.16,5.16
950,22.02,5.03
951,22.19,5.10
952,22.08,5.10
953,22.58,5.24
954,21.99,5.11
955,21.89,5.07
956,21.90,5.05
957,22.15,5.14
958,22.19,5.26
959,21.95,5.13
960,21.97,5.08
961,21.78,5.01
962,21.99,5.04
963,22.32,5.26
964,22.04,5.10
965,21.87,5.07
966,22.01,4.99
967,21.88,5.00
968,22.34,5.25
969,21.95,5.13
970,21.97,5.05
971,21.90,5.01
972,21.92,5.03
973,22.18,5.23
974,21.99,5.15
975,21.75,5.05
976,21.90,5.04
977,21.73,5.07
978,22.39,5.27
979,21.85,5.14
980,22.04,5.01
981,21.90,5.02
982,21.92,5.01
983,22.09,5.23
984,21.95,5.12
985,21.79,5.07
986,21.86,5.04
987,21.83,5.08
988,22.73,5.40
989,22.05,5.22
990,21.79,5.05
991,21.93,5.07
992,21.84,5.05
993,22.35,5.28
994,21.85,5.12
995,21.89,5.03
996,21.84,5.01
997,21.99,5.03
998,22.15,5.24
999,21.98,5.11
1000,21.87,4.97
1001,21.94,4.94
1002,22.04,5.03
1003,22.37,5.19
1004,22.16,5.14
1005,22.11,5.06
1006,21.89,5.02
1007,22.09,5.09
1008,22.23,5.23
1009,22.18,5.13
1010,21.95,5.06
1011,23.01,5.35
1012,21.90,5.16
1013,22.59,5.34
1014,21.93,5.15
1015,21.99,5.12
1016,22.19,5.28
1017,21.94,5.11
1018,22.42,5.23
1019,21.99,5.13
1020,22.12,5.04
1021,21.90,5.09
1022,22.01,5.05
1023,22.19,5.24
1024,22.11,5.16
1025,21.90,5.03
1026,21.98,5.07
1027,21.88,5.00
1028,22.22,5.25
1029,21.98,5.14
1030,21.86,5.02
1031,21.86,4.96
1032,21.89,5.06
1033,22.37,5.30
1034,21.99,5.13
1035,22.07,5.04
1036,21.93,5.01
1037,22.02,5.05
1038,22.13,5.24
1039,22.07,5.16
1040,21.91,5.05
1041,21.92,5.04
1042,21.90,5.02
1043,22.60,5.27
1044,22.11,5.15
1045,22.06,4.99
1046,21.84,4.94
1047,22.06,5.18
1048,22.50,5.33
1049,22.12,5.18
1050,21.91,5.02
1051,22.11,5.10
1052,21.97,5.01
1053,22.44,5.30
1054,22.07,5.12
1055,22.09,5.08
1056,21.97,5.01
1057,22.14,5.08
1058,22.31,5.19
1059,22.07,5.16
1060,21.91,5.05
1061,22.01,5.09
1062,21.94,5.01
1063,22.32,5.28
1064,22.05,5.10
1065,22.05,5.12
1066,21.89,5.02
1067,22.08,5.09
1068,22.47,5.27
1069,21.95,5.16
1070,21.98,5.07
1071,21.93,5.03
1072,22.09,5.05
1073,22.32,5.25
1074,22.23,5.11
1075,21.86,5.06
1076,21.98,5.04
1077,22.04,5.06
1078,22.44,5.18
1079,22.19,5.19
1080,22.02,4.99
1081,22.09,5.02
1082,22.10,5.05
1083,22.43,5.26
1084,22.14,5.19
1085,21.97,5.05
1086,22.00,5.03
1087,22.02,5.11
1088,22.32,5.26
1089,22.04,5.15
1090,22.03,5.08
1091,22.03,5.04
1092,22.15,5.10
1093,22.27,5.27
1094,22.22,5.17
1095,21.98,5.06
1096,22.10,5.05
1097,21.97,5.03
1098,22.34,5.28
1099,21.99,5.16
1100,22.05,5.06
1101,21.91,5.01
1102,21.96,5.04
1103,22.30,5.27
1104,22.13,5.14
1105,21.85,5.04
1106,21.95,4.97
1107,21.90,5.04
1108,22.31,5.31
1109,21.92,5.20
1110,22.03,5.10
1111,21.91,5.02
1112,21.99,5.05
1113,22.29,5.24
1114,22.07,5.15
1115,21.93,5.10
1116,21.92,5.08
1117,21.95,5.09
1118,22.24,5.24
1119,21.92,5.11
1120,21.89,5.07
1121,21.90,5.02
1122,21.99,5.09
1123,22.40,5.25
1124,22.02,5.20
1125,21.93,5.03
1126,22.06,5.08
1127,21.92,5.04
1128,22.42,5.28
1129,21.96,5.12
1130,21.95,5.06
1131,22.01,5.09
1132,22.78,5.54
1133,23.45,5.94
1134,27.83,6.70
1135,39.41,5.86
1136,32.18,6.34
1137,37.66,6.66
1138,25.88,6.07
1139,22.97,6.05
1140,29.70,6.00
1141,32.56,6.53
1142,26.66,5.69
1143,22.92,5.45
1144,22.31,5.18
1145,22.11,5.07
1146,22.11,5.03
1147,22.04,5.05
1148,22.34,5.30
1149,22.08,5.18
1150,21.91,5.05
1151,21.96,5.06
1152,21.83,5.04
1153,22.25,5.26
1154,21.97,5.05
1155,22.03,5.01
1156,21.87,4.97
1157,22.03,4.99
1158,22.35,5.28
1159,22.13,5.12
1160,21.95,5.01
1161,22.15,5.07
1162,22.00,4.93
1163,22.54,5.31
1164,22.10,5.12
1165,22.06,5.06
1166,21.93,4.99
1167,21.99,5.05
1168,22.29,5.25
1169,22.09,5.12
1170,22.09,5.13
1171,21.98,5.07
1172,22.03,4.98
1173,22.35,5.24
1174,22.07,5.09
1175,22.00,5.04
1176,22.15,5.01
1177,22.15,5.11
1178,22.33,5.29
1179,21.95,5.14
1180,21.87,5.04
1181,21.82,5.00
1182,22.01,5.03
1183,22.26,5.24
1184,22.17,5.13
1185,21.94,5.03
1186,22.02,5.03
1187,21.95,5.00
1188,22.55,5.31
1189,22.11,5.13
1190,22.09,5.02
1191,22.04,4.98
1192,22.07,5.01
1193,22.48,5.27
1194,22.18,5.20
1195,22.10,5.07
1196,22.03,5.01
1197,22.17,5.13
1198,22.37,5.31
1199,22.15,5.15
1200,21.99,5.10
1201,22.02,5.07
1202,21.89,4.98
1203,22.53,5.26
1204,21.95,5.10
1205,21.98,5.04
1206,22.03,5.03
1207,22.10,5.05
1208,22.41,5.28
1209,22.20,5.13
1210,21.92,5.05
1211,22.08,5.08
1212,21.97,5.02
1213,22.50,5.31
1214,22.12,5.05
1215,21.97,5.02
1216,22.02,5.06
1217,22.04,5.03
1218,22.35,5.27
1219,21.91,5.12
1220,22.01,5.08
1221,21.89,5.03
1222,21.97,5.04
1223,22.06,5.29
1224,21.97,5.13
1225,21.86,5.04
1226,22.02,5.01
1227,21.93,5.03
1228,22.32,5.26
1229,21.88,5.14
1230,21.97,5.01
1231,21.92,5.01
1232,22.08,4.99
1233,22.15,5.20
1234,22.00,5.06
1235,21.89,4.97
1236,22.07,4.95
1237,21.98,4.99
1238,22.42,5.18
1239,21.91,5.05
1240,22.05,4.94
1241,21.95,4.94
1242,22.01,4.96
1243,22.20,5.20
1244,22.15,5.16
1245,21.87,5.04
1246,21.90,5.01
1247,21.90,5.04
1248,22.41,5.25
1249,21.94,5.11
1250,22.01,5.06
1251,21.81,4.99
1252,22.04,5.03
1253,22.21,5.23
1254,22.06,5.12
1255,21.85,4.99
1256,21.94,5.02
1257,21.87,4.99
1258,22.27,5.23
1259,21.86,5.06
1260,21.94,4.98
1261,21.82,5.02
1262,22.07,5.03
1263,22.07,5.27
1264,22.11,5.14
1265,21.88,5.06
1266,22.10,5.05
1267,22.00,5.07
1268,22.28,5.25
1269,21.95,5.13
1270,22.01,4.97
1271,21.87,4.95
1272,21.92,5.01
1273,22.21,5.23
1274,22.15,5.09
1275,21.89,5.02
1276,22.06,5.01
1277,21.99,5.08
1278,22.51,5.28
1279,22.11,5.11
1280,21.96,5.07
1281,22.14,5.31
1282,22.22,5.27
1283,22.24,5.21
1284,22.08,5.16
1285,22.04,5.05
1286,22.06,5.03
1287,22.16,5.12
1288,22.50,5.25
1289,22.09,5.15
1290,22.08,5.02
1291,21.88,5.03
1292,22.14,5.16
1293,22.22,5.24
1294,22.14,5.12
1295,21.92,5.05
1296,22.09,5.03
1297,22.15,5.11
1298,22.22,5.16
1299,22.12,5.12
1300,22.13,4.98
1301,21.98,4.97
1302,22.25,5.06
1303,22.15,5.20
1304,22.10,5.13
1305,21.93,5.06
1306,22.33,5.31
1307,22.18,5.28
1308,22.41,5.33
1309,22.17,5.24
1310,22.04,5.12
1311,22.83,5.56
1312,22.08,5.23
1313,22.33,5.20
1314,21.97,5.08
1315,22.05,5.02
1316,21.98,4.97
1317,22.14,5.15
1318,22.05,5.11
1319,22.11,5.12
1320,21.97,5.00
1321,21.92,5.05
1322,22.24,5.12
1323,22.20,5.26
1324,21.98,5.10
1325,22.00,5.07
1326,21.88,4.99
1327,22.26,5.15
1328,22.17,5.13
1329,22.08,5.04
1330,21.89,4.96
1331,22.10,5.00
1332,22.13,5.13
1333,22.21,5.22
1334,22.00,5.08
1335,22.04,5.07
1336,21.99,4.99
1337,22.21,5.21
1338,22.05,5.15
1339,21.93,5.16
1340,21.85,5.02
1341,21.91,5.03
1342,22.29,5.13
1343,22.00,5.17
1344,21.96,5.08
1345,21.84,5.03
1346,21.84,5.01
