time,pkg_pwr,ram_pwr
132,25.20,5.00
133,23.87,5.10
134,24.32,5.03
135,27.19,5.30
136,24.84,5.21
137,25.18,5.06
138,25.62,5.02
139,24.03,5.06
140,27.62,5.25
141,25.22,5.21
142,23.94,4.97
143,24.45,5.04
144,25.28,5.05
145,27.33,5.37
146,25.74,5.13
147,24.90,5.05
148,24.34,5.06
149,23.41,5.00
150,25.92,5.22
151,26.04,5.06
152,25.75,4.96
153,26.27,5.02
154,24.30,5.04
155,28.72,5.35
156,24.96,5.25
157,25.50,4.98
158,25.01,5.05
159,24.60,5.05
160,25.52,5.25
161,25.64,5.14
162,24.56,5.08
163,23.96,5.20
164,25.16,5.08
165,26.25,5.26
166,24.83,5.16
167,24.92,5.04
168,25.48,5.08
169,24.01,5.05
170,26.40,5.25
171,25.13,5.10
172,24.13,5.05
173,24.64,5.09
174,24.98,5.04
175,26.48,5.31
176,23.89,5.30
177,23.88,5.02
178,25.37,5.00
179,25.14,5.04
180,25.61,5.20
181,25.06,5.16
182,24.38,5.06
183,23.55,5.03
184,25.06,5.03
185,25.93,5.27
186,24.30,5.14
187,23.98,5.14
188,23.77,5.14
189,24.73,5.06
190,26.43,5.29
191,24.10,5.19
192,26.00,5.05
193,24.79,5.11
194,23.84,5.03
195,24.64,5.27
196,24.96,5.21
197,24.98,5.06
198,24.31,5.00
199,24.20,5.06
200,25.89,5.27
201,23.69,5.17
202,24.17,4.97
203,24.68,5.00
204,24.15,4.95
205,24.74,5.24
206,24.23,5.17
207,24.30,5.05
208,25.82,5.02
209,23.84,5.02
210,25.18,5.24
211,24.30,5.12
212,23.53,5.05
213,24.99,4.99
214,23.96,5.01
215,24.93,5.31
216,24.27,5.20
217,25.04,5.05
218,24.81,5.05
219,24.97,5.01
220,26.73,5.25
221,25.61,5.13
222,25.70,5.07
223,24.62,5.06
224,23.42,5.07
225,25.61,5.24
226,23.87,5.12
227,24.75,5.05
228,24.61,5.01
229,24.17,5.00
230,26.43,5.30
231,24.66,5.11
232,24.21,5.02
233,24.60,5.07
234,24.11,4.98
235,25.36,5.29
236,26.08,5.14
237,25.43,5.01
238,24.14,5.02
239,23.93,5.08
240,25.60,5.30
241,25.19,5.14
242,24.02,5.05
243,23.80,5.07
244,25.18,5.01
245,26.90,5.26
246,24.11,5.17
247,25.34,4.99
248,24.45,5.06
249,26.12,4.99
250,24.83,5.34
251,24.96,5.09
252,24.92,5.05
253,24.28,5.03
254,24.52,5.01
255,24.86,5.34
256,25.48,5.18
257,23.61,5.06
258,24.32,5.00
259,23.97,5.00
260,24.94,5.30
261,23.99,5.13
262,24.17,5.01
263,23.95,5.00
264,25.09,5.02
265,24.87,5.26
266,25.26,5.14
267,24.47,5.02
268,25.39,4.98
269,24.76,4.99
270,24.59,5.23
271,24.96,5.07
272,24.13,4.99
273,24.76,4.93
274,23.57,4.95
275,25.61,5.27
276,24.60,5.12
277,25.01,4.97
278,24.47,5.08
279,24.75,5.00
280,25.02,5.28
281,24.88,5.10
282,24.53,4.96
283,25.11,5.01
284,24.37,4.97
285,24.69,5.24
286,24.87,5.05
287,23.90,4.99
288,24.36,5.02
289,25.11,4.93
290,26.30,5.21
291,25.01,5.28
292,25.46,5.05
293,25.39,4.99
294,24.15,4.98
295,26.85,5.25
296,24.40,5.06
297,24.48,5.03
298,23.90,4.98
299,24.50,4.90
300,26.68,5.21
301,24.89,5.05
302,23.94,4.99
303,24.75,4.99
304,23.82,5.00
305,24.28,5.20
306,24.71,5.12
307,25.00,4.97
308,24.07,5.06
309,25.09,5.01
310,24.55,5.29
311,24.98,5.13
312,24.34,5.07
313,25.07,5.05
314,24.27,4.97
315,24.60,5.29
316,24.82,5.11
317,24.15,5.02
318,24.69,5.04
319,24.93,4.97
320,26.04,5.23
321,25.40,5.10
322,24.62,4.95
323,25.13,4.97
324,23.94,5.00
325,27.29,5.23
326,24.82,5.07
327,24.10,5.03
328,23.65,4.99
329,25.13,4.90
330,26.59,5.17
331,24.22,5.15
332,23.19,4.98
333,24.59,5.00
334,23.96,4.94
335,26.24,5.27
336,25.25,5.17
337,23.17,5.02
338,24.94,4.98
339,24.59,4.92
340,23.87,5.25
341,25.52,5.12
342,23.45,5.01
343,24.11,5.00
344,23.72,4.97
345,25.70,5.23
346,24.25,5.12
347,24.90,4.98
348,24.79,5.01
349,24.52,4.93
350,27.18,5.43
351,23.99,5.22
352,24.62,5.00
353,24.38,4.99
354,24.64,4.93
355,25.89,5.27
356,24.30,5.05
357,24.77,5.00
358,24.39,4.99
359,24.02,5.00
360,26.74,5.59
361,24.11,5.24
362,23.77,5.05
363,24.90,5.05
364,24.77,4.98
365,26.87,5.32
366,24.21,5.05
367,24.00,5.06
368,25.40,4.96
369,24.41,5.00
370,25.15,5.34
371,24.17,5.10
372,24.26,5.01
373,25.29,4.94
374,23.67,4.93
375,25.50,5.30
376,25.29,5.11
377,23.84,5.05
378,25.62,5.01
379,24.88,4.90
380,25.74,5.30
381,24.94,5.17
382,25.11,4.99
383,24.45,4.98
384,24.72,4.89
385,24.50,5.21
386,24.36,5.07
387,24.44,4.96
388,24.67,4.99
389,24.25,4.94
390,26.30,5.24
391,25.15,5.06
392,24.67,4.99
393,24.61,4.96
394,24.58,4.93
395,25.37,5.28
396,24.38,5.13
397,24.76,4.98
398,24.96,4.96
399,23.65,4.99
400,25.17,5.28
401,24.57,5.21
402,24.58,4.98
403,24.84,4.99
404,23.77,4.95
405,28.69,5.28
406,24.20,5.08
407,24.97,5.02
408,25.05,4.99
409,23.73,4.96
410,25.30,5.23
411,26.00,5.09
412,23.65,5.02
413,25.29,4.94
414,24.19,4.96
415,27.44,5.28
416,24.35,5.16
417,24.70,5.05
418,24.16,4.99
419,24.17,4.94
420,25.63,5.32
421,25.39,5.17
422,27.72,5.45
423,23.51,5.13
424,25.46,5.00
425,25.03,5.31
426,24.58,5.08
427,24.18,5.12
428,24.34,5.11
429,23.80,5.02
430,26.54,5.33
431,25.56,5.10
432,25.44,5.05
433,24.96,4.97
434,24.52,4.92
435,27.45,5.28
436,26.38,5.06
437,24.90,5.04
438,23.98,5.06
439,26.36,4.99
440,25.88,5.40
441,24.86,5.17
442,24.23,5.05
443,24.88,5.01
444,23.66,4.98
445,26.45,5.33
446,24.48,5.12
447,24.43,5.05
448,25.09,5.01
449,23.63,4.97
450,25.47,5.30
451,23.78,5.09
452,25.61,5.09
453,24.22,5.04
454,24.49,4.99
455,27.78,5.38
456,25.21,5.18
457,24.55,5.10
458,24.78,5.03
459,25.58,5.08
460,24.75,5.32
461,24.31,5.17
462,25.05,5.03
463,24.12,5.07
464,25.11,4.97
465,26.53,5.27
466,25.21,5.14
467,23.84,5.06
468,24.94,5.03
469,23.47,4.93
470,25.55,5.21
471,25.41,5.07
472,24.61,5.01
473,23.89,5.05
474,24.91,4.90
475,27.93,5.33
476,24.94,5.13
477,24.91,5.01
478,24.52,4.97
479,24.92,4.92
480,24.74,5.26
481,23.97,5.09
482,24.17,5.10
483,24.54,5.02
484,24.24,5.01
485,25.24,5.28
486,26.35,5.11
487,24.59,5.02
488,24.62,5.00
489,25.71,4.90
490,26.60,5.34
491,24.67,5.06
492,24.76,5.03
493,24.42,4.98
494,24.26,5.00
495,24.17,5.38
496,24.70,5.13
497,24.78,5.04
498,23.62,4.99
499,24.59,4.98
500,26.18,5.75
501,24.89,5.17
502,23.58,5.05
503,23.31,5.01
504,22.32,5.29
