time,id,power
2023-02-02 07:26:23.268468,0,114.3
2023-02-02 07:26:24.259680,1,96.2
2023-02-02 07:26:25.267126,2,101.3
2023-02-02 07:26:26.260475,3,101.4
2023-02-02 07:26:27.266706,4,101.4
2023-02-02 07:26:28.258415,5,100.9
2023-02-02 07:26:29.266593,6,101.2
2023-02-02 07:26:30.273295,7,100.7
2023-02-02 07:26:31.266199,8,100.2
2023-02-02 07:26:32.273728,9,99.9
2023-02-02 07:26:33.264429,10,99.6
2023-02-02 07:26:34.272495,11,99.6
2023-02-02 07:26:35.263968,12,99.4
2023-02-02 07:26:36.272159,13,99.0
2023-02-02 07:26:37.264027,14,98.8
2023-02-02 07:26:38.271290,15,98.7
2023-02-02 07:26:39.263808,16,98.9
2023-02-02 07:26:40.270741,17,98.8
2023-02-02 07:26:41.279188,18,98.6
2023-02-02 07:26:42.270838,19,98.8
2023-02-02 07:26:43.278506,20,98.8
2023-02-02 07:26:44.269947,21,99.2
2023-02-02 07:26:45.277737,22,99.0
2023-02-02 07:26:46.284620,23,98.9
2023-02-02 07:26:47.279705,24,98.7
2023-02-02 07:26:48.269294,25,98.7
2023-02-02 07:26:49.276632,26,104.9
2023-02-02 07:26:50.283794,27,98.0
2023-02-02 07:26:51.275512,28,98.0
2023-02-02 07:26:52.283418,29,97.7
2023-02-02 07:26:53.275816,30,97.8
2023-02-02 07:26:54.283067,31,106.5
2023-02-02 07:26:55.274732,32,106.1
2023-02-02 07:26:56.282497,33,97.8
2023-02-02 07:26:57.289841,34,98.0
2023-02-02 07:26:58.281354,35,98.1
2023-02-02 07:26:59.289460,36,98.5
2023-02-02 07:27:00.281891,37,98.8
2023-02-02 07:27:01.288773,38,126.9
2023-02-02 07:27:02.280615,39,102.7
2023-02-02 07:27:03.288656,40,96.4
2023-02-02 07:27:04.280429,41,96.8
2023-02-02 07:27:05.288145,42,97.3
2023-02-02 07:27:06.294774,43,122.2
2023-02-02 07:27:07.287503,44,98.9
2023-02-02 07:27:08.294854,45,98.7
2023-02-02 07:27:09.286659,46,98.6
2023-02-02 07:27:10.294626,47,112.3
2023-02-02 07:27:11.286256,48,129.1
2023-02-02 07:27:12.292931,49,101.9
2023-02-02 07:27:13.285776,50,95.8
2023-02-02 07:27:14.293307,51,96.2
2023-02-02 07:27:15.285284,52,101.6
2023-02-02 07:27:16.292731,53,101.2
2023-02-02 07:27:17.299510,54,101.3
2023-02-02 07:27:18.291852,55,128.2
2023-02-02 07:27:19.299427,56,128.4
2023-02-02 07:27:20.291384,57,128.7
2023-02-02 07:27:21.299008,58,128.8
2023-02-02 07:27:22.305653,59,129.0
2023-02-02 07:27:23.300399,60,129.2
2023-02-02 07:27:24.290168,61,129.4
2023-02-02 07:27:25.298018,62,129.6
2023-02-02 07:27:26.304964,63,129.7
2023-02-02 07:27:27.297246,64,129.8
2023-02-02 07:27:28.304496,65,129.9
2023-02-02 07:27:29.296800,66,130.0
2023-02-02 07:27:30.304538,67,130.0
2023-02-02 07:27:31.296070,68,130.1
2023-02-02 07:27:32.304008,69,130.1
2023-02-02 07:27:33.311472,70,130.1
2023-02-02 07:27:34.303257,71,130.2
2023-02-02 07:27:35.296864,72,130.2
2023-02-02 07:27:36.302677,73,130.3
2023-02-02 07:27:37.309539,74,130.3
2023-02-02 07:27:38.302330,75,130.3
2023-02-02 07:27:39.309764,76,130.4
2023-02-02 07:27:40.301642,77,130.4
2023-02-02 07:27:41.309057,78,130.5
2023-02-02 07:27:42.300882,79,130.5
2023-02-02 07:27:43.308540,80,130.5
2023-02-02 07:27:44.300453,81,130.5
2023-02-02 07:27:45.308076,82,130.6
2023-02-02 07:27:46.314899,83,130.6
2023-02-02 07:27:47.307573,84,130.6
2023-02-02 07:27:48.314454,85,130.6
2023-02-02 07:27:49.307075,86,130.6
2023-02-02 07:27:50.314033,87,130.6
2023-02-02 07:27:51.306468,88,130.6
2023-02-02 07:27:52.313717,89,130.6
2023-02-02 07:27:53.306072,90,130.6
2023-02-02 07:27:54.313605,91,130.7
2023-02-02 07:27:55.305352,92,130.7
2023-02-02 07:27:56.313042,93,130.7
2023-02-02 07:27:57.304735,94,130.7
2023-02-02 07:27:58.312544,95,130.7
2023-02-02 07:27:59.304386,96,130.7
2023-02-02 07:28:00.312057,97,130.8
2023-02-02 07:28:01.318868,98,130.8
2023-02-02 07:28:02.311285,99,130.8
2023-02-02 07:28:03.318831,100,130.9
2023-02-02 07:28:04.310830,101,130.9
2023-02-02 07:28:05.317625,102,131.0
2023-02-02 07:28:06.310096,103,131.0
2023-02-02 07:28:07.317477,104,131.0
2023-02-02 07:28:08.309902,105,131.0
2023-02-02 07:28:09.317115,106,131.0
2023-02-02 07:28:10.308897,107,131.0
2023-02-02 07:28:11.316488,108,131.0
2023-02-02 07:28:12.309405,109,131.0
2023-02-02 07:28:13.316251,110,131.0
2023-02-02 07:28:14.323021,111,131.1
2023-02-02 07:28:15.315658,112,131.1
2023-02-02 07:28:16.307410,113,131.1
2023-02-02 07:28:17.315673,114,130.9
2023-02-02 07:28:18.321522,115,99.7
2023-02-02 07:28:19.315795,116,100.0
2023-02-02 07:28:20.321731,117,100.1
2023-02-02 07:28:21.313475,118,100.4
2023-02-02 07:28:22.321465,119,100.2
2023-02-02 07:28:23.313627,120,99.8
2023-02-02 07:28:24.319585,121,99.9
2023-02-02 07:28:25.312674,122,99.7
2023-02-02 07:28:26.319993,123,99.9
2023-02-02 07:28:27.312073,124,99.6
2023-02-02 07:28:28.320097,125,127.4
2023-02-02 07:28:29.326882,126,127.8
2023-02-02 07:28:30.319581,127,128.2
2023-02-02 07:28:31.311916,128,128.4
2023-02-02 07:28:32.318886,129,128.7
2023-02-02 07:28:33.325573,130,129.0
2023-02-02 07:28:34.318113,131,129.3
2023-02-02 07:28:35.325572,132,129.6
2023-02-02 07:28:36.317396,133,129.7
2023-02-02 07:28:37.324677,134,129.9
2023-02-02 07:28:38.317099,135,130.1
2023-02-02 07:28:39.324861,136,130.3
2023-02-02 07:28:40.316447,137,130.5
2023-02-02 07:28:41.324599,138,130.7
2023-02-02 07:28:42.330533,139,130.7
2023-02-02 07:28:43.323617,140,130.8
2023-02-02 07:28:44.330508,141,130.9
2023-02-02 07:28:45.322782,142,131.0
2023-02-02 07:28:46.329526,143,131.0
2023-02-02 07:28:47.322649,144,131.1
2023-02-02 07:28:48.328995,145,131.1
2023-02-02 07:28:49.321836,146,131.2
2023-02-02 07:28:50.329408,147,131.2
2023-02-02 07:28:51.321089,148,131.2
2023-02-02 07:28:52.328462,149,131.2
2023-02-02 07:28:53.320997,150,131.3
2023-02-02 07:28:54.328218,151,131.3
2023-02-02 07:28:55.320154,152,131.3
2023-02-02 07:28:56.327641,153,131.3
2023-02-02 07:28:57.334535,154,131.3
2023-02-02 07:28:58.327436,155,131.3
2023-02-02 07:28:59.318845,156,131.4
2023-02-02 07:29:00.326495,157,131.4
2023-02-02 07:29:01.333513,158,131.4
2023-02-02 07:29:02.325896,159,131.4
2023-02-02 07:29:03.334486,160,131.4
2023-02-02 07:29:04.325396,161,131.4
2023-02-02 07:29:05.332293,162,131.5
2023-02-02 07:29:06.324764,163,131.5
2023-02-02 07:29:07.332112,164,131.4
2023-02-02 07:29:08.324239,165,131.4
2023-02-02 07:29:09.332187,166,131.4
2023-02-02 07:29:10.323442,167,131.4
2023-02-02 07:29:11.331698,168,131.4
2023-02-02 07:29:12.322947,169,131.4
2023-02-02 07:29:13.331285,170,131.4
2023-02-02 07:29:14.337719,171,131.5
2023-02-02 07:29:15.330151,172,131.5
2023-02-02 07:29:16.321834,173,131.5
2023-02-02 07:29:17.329703,174,131.4
2023-02-02 07:29:18.336346,175,131.4
2023-02-02 07:29:19.328986,176,131.5
2023-02-02 07:29:20.336346,177,131.5
2023-02-02 07:29:21.328433,178,131.5
2023-02-02 07:29:22.335060,179,131.4
2023-02-02 07:29:23.328040,180,131.4
2023-02-02 07:29:24.335168,181,131.4
2023-02-02 07:29:25.327335,182,131.5
2023-02-02 07:29:26.334867,183,131.4
2023-02-02 07:29:27.326940,184,131.5
2023-02-02 07:29:28.333827,185,101.9
2023-02-02 07:29:29.326093,186,101.4
2023-02-02 07:29:30.333431,187,101.1
2023-02-02 07:29:31.325817,188,101.4
2023-02-02 07:29:32.332410,189,101.2
2023-02-02 07:29:33.325043,190,100.8
2023-02-02 07:29:34.332776,191,100.8
2023-02-02 07:29:35.324481,192,100.4
2023-02-02 07:29:36.331935,193,100.4
2023-02-02 07:29:37.324077,194,100.2
2023-02-02 07:29:38.331611,195,126.8
2023-02-02 07:29:39.323214,196,127.3
2023-02-02 07:29:40.331231,197,127.8
2023-02-02 07:29:41.338090,198,128.2
2023-02-02 07:29:42.330402,199,128.5
2023-02-02 07:29:43.322724,200,128.9
2023-02-02 07:29:44.330045,201,129.2
2023-02-02 07:29:45.337100,202,129.4
2023-02-02 07:29:46.329355,203,129.7
2023-02-02 07:29:47.321202,204,129.8
2023-02-02 07:29:48.329045,205,130.0
2023-02-02 07:29:49.336277,206,130.2
2023-02-02 07:29:50.329387,207,130.4
2023-02-02 07:29:51.334927,208,130.5
2023-02-02 07:29:52.327843,209,130.6
2023-02-02 07:29:53.334878,210,130.6
2023-02-02 07:29:54.327242,211,130.7
2023-02-02 07:29:55.333947,212,130.8
2023-02-02 07:29:56.326575,213,130.9
2023-02-02 07:29:57.333688,214,130.9
2023-02-02 07:29:58.326080,215,130.9
2023-02-02 07:29:59.332909,216,131.0
2023-02-02 07:30:00.325706,217,131.1
2023-02-02 07:30:01.332625,218,131.1
2023-02-02 07:30:02.324900,219,131.1
2023-02-02 07:30:03.332377,220,131.1
2023-02-02 07:30:04.324296,221,131.2
2023-02-02 07:30:05.331432,222,131.2
2023-02-02 07:30:06.323640,223,131.2
2023-02-02 07:30:07.331250,224,131.2
2023-02-02 07:30:08.322965,225,131.2
2023-02-02 07:30:09.330560,226,131.2
2023-02-02 07:30:10.322368,227,131.3
2023-02-02 07:30:11.330063,228,131.3
2023-02-02 07:30:12.321904,229,131.3
2023-02-02 07:30:13.329531,230,131.2
2023-02-02 07:30:14.321313,231,131.3
2023-02-02 07:30:15.328677,232,131.4
2023-02-02 07:30:16.320541,233,131.3
2023-02-02 07:30:17.328916,234,131.3
2023-02-02 07:30:18.335061,235,131.3
2023-02-02 07:30:19.327712,236,131.4
2023-02-02 07:30:20.319320,237,131.4
2023-02-02 07:30:21.327142,238,131.3
2023-02-02 07:30:22.334221,239,131.3
2023-02-02 07:30:23.327009,240,131.3
2023-02-02 07:30:24.333872,241,131.4
2023-02-02 07:30:25.325959,242,131.4
2023-02-02 07:30:26.333177,243,131.4
2023-02-02 07:30:27.325379,244,131.3
2023-02-02 07:30:28.333372,245,131.4
2023-02-02 07:30:29.324819,246,131.4
2023-02-02 07:30:30.332568,247,131.4
2023-02-02 07:30:31.324174,248,131.4
2023-02-02 07:30:32.331562,249,131.4
2023-02-02 07:30:33.323101,250,131.4
2023-02-02 07:30:34.331353,251,131.4
2023-02-02 07:30:35.338069,252,131.4
2023-02-02 07:30:36.330833,253,131.4
2023-02-02 07:30:37.322025,254,131.4
2023-02-02 07:30:38.330128,255,124.6
2023-02-02 07:30:39.336819,256,106.9
2023-02-02 07:30:40.329689,257,99.6
2023-02-02 07:30:41.337074,258,99.6
2023-02-02 07:30:42.329109,259,99.4
2023-02-02 07:30:43.336048,260,99.3
2023-02-02 07:30:44.328295,261,108.8
2023-02-02 07:30:45.335469,262,97.5
2023-02-02 07:30:46.327383,263,104.1
2023-02-02 07:30:47.336031,264,103.6
2023-02-02 07:30:48.327565,265,103.0
2023-02-02 07:30:49.334528,266,108.7
2023-02-02 07:30:50.326213,267,108.2
2023-02-02 07:30:51.334319,268,97.3
2023-02-02 07:30:52.324754,269,97.3
2023-02-02 07:30:53.334001,270,97.4
2023-02-02 07:30:54.340597,271,97.9
2023-02-02 07:30:55.332790,272,128.8
2023-02-02 07:30:56.339534,273,128.7
2023-02-02 07:30:57.332378,274,128.8
2023-02-02 07:30:58.339460,275,128.9
2023-02-02 07:30:59.331745,276,129.1
2023-02-02 07:31:00.339362,277,129.4
2023-02-02 07:31:01.331237,278,129.5
2023-02-02 07:31:02.338516,279,129.7
2023-02-02 07:31:03.331139,280,129.8
2023-02-02 07:31:04.338216,281,130.0
2023-02-02 07:31:05.330046,282,130.2
2023-02-02 07:31:06.337695,283,130.3
2023-02-02 07:31:07.344521,284,130.3
2023-02-02 07:31:08.337484,285,130.4
2023-02-02 07:31:09.344481,286,130.5
2023-02-02 07:31:10.336743,287,130.6
2023-02-02 07:31:11.343513,288,130.6
2023-02-02 07:31:12.336033,289,130.7
2023-02-02 07:31:13.343004,290,130.7
2023-02-02 07:31:14.335367,291,130.9
2023-02-02 07:31:15.343037,292,130.9
2023-02-02 07:31:16.334671,293,130.9
2023-02-02 07:31:17.342527,294,131.0
2023-02-02 07:31:18.334063,295,131.0
2023-02-02 07:31:19.341699,296,131.1
2023-02-02 07:31:20.348406,297,131.1
2023-02-02 07:31:21.341387,298,131.1
2023-02-02 07:31:22.349337,299,131.1
2023-02-02 07:31:23.340646,300,131.0
2023-02-02 07:31:24.348170,301,131.1
2023-02-02 07:31:25.339894,302,131.2
2023-02-02 07:31:26.347368,303,131.1
2023-02-02 07:31:27.340578,304,131.1
2023-02-02 07:31:28.347167,305,131.1
2023-02-02 07:31:29.340102,306,131.2
2023-02-02 07:31:30.346587,307,131.2
2023-02-02 07:31:31.353649,308,131.2
2023-02-02 07:31:32.345811,309,131.1
2023-02-02 07:31:33.337837,310,131.2
2023-02-02 07:31:34.345676,311,131.2
2023-02-02 07:31:35.351847,312,131.2
2023-02-02 07:31:36.345924,313,131.2
2023-02-02 07:31:37.352759,314,131.2
2023-02-02 07:31:38.344035,315,131.2
2023-02-02 07:31:39.351324,316,131.2
2023-02-02 07:31:40.343336,317,131.3
2023-02-02 07:31:41.350846,318,131.3
2023-02-02 07:31:42.342868,319,131.3
2023-02-02 07:31:43.350656,320,131.2
2023-02-02 07:31:44.357157,321,131.3
2023-02-02 07:31:45.349756,322,131.3
2023-02-02 07:31:46.341537,323,131.2
2023-02-02 07:31:47.349197,324,131.2
2023-02-02 07:31:48.355810,325,131.2
2023-02-02 07:31:49.348685,326,131.3
2023-02-02 07:31:50.356394,327,131.3
2023-02-02 07:31:51.348043,328,131.2
2023-02-02 07:31:52.355093,329,131.2
2023-02-02 07:31:53.347700,330,131.2
2023-02-02 07:31:54.354773,331,131.1
2023-02-02 07:31:55.346958,332,98.9
2023-02-02 07:31:56.354833,333,98.8
2023-02-02 07:31:57.346565,334,98.6
2023-02-02 07:31:58.354015,335,98.9
2023-02-02 07:31:59.346133,336,107.6
2023-02-02 07:32:00.352826,337,99.2
2023-02-02 07:32:01.345472,338,98.9
2023-02-02 07:32:02.352532,339,98.9
2023-02-02 07:32:03.345175,340,98.8
2023-02-02 07:32:04.352551,341,99.3
2023-02-02 07:32:05.344011,342,99.7
2023-02-02 07:32:06.351922,343,128.8
2023-02-02 07:32:07.358673,344,128.8
2023-02-02 07:32:08.351234,345,128.8
2023-02-02 07:32:09.343037,346,129.1
2023-02-02 07:32:10.351194,347,129.3
2023-02-02 07:32:11.357506,348,129.5
2023-02-02 07:32:12.350067,349,129.6
2023-02-02 07:32:13.357499,350,129.7
2023-02-02 07:32:14.349385,351,129.9
2023-02-02 07:32:15.356827,352,130.1
2023-02-02 07:32:16.348970,353,130.2
2023-02-02 07:32:17.355671,354,130.2
2023-02-02 07:32:18.348389,355,130.3
2023-02-02 07:32:19.355332,356,130.4
2023-02-02 07:32:20.347520,357,130.5
2023-02-02 07:32:21.354367,358,130.6
2023-02-02 07:32:22.347032,359,130.7
2023-02-02 07:32:23.354283,360,130.7
2023-02-02 07:32:24.346311,361,130.8
2023-02-02 07:32:25.354336,362,130.8
2023-02-02 07:32:26.345696,363,130.8
2023-02-02 07:32:27.352925,364,130.9
2023-02-02 07:32:28.345212,365,130.9
2023-02-02 07:32:29.352671,366,131.0
2023-02-02 07:32:30.344588,367,131.0
2023-02-02 07:32:31.351903,368,131.0
2023-02-02 07:32:32.344035,369,131.0
2023-02-02 07:32:33.351395,370,131.0
2023-02-02 07:32:34.343490,371,131.1
2023-02-02 07:32:35.350684,372,131.1
2023-02-02 07:32:36.343534,373,131.1
2023-02-02 07:32:37.350580,374,131.1
2023-02-02 07:32:38.342572,375,131.1
2023-02-02 07:32:39.350024,376,131.2
2023-02-02 07:32:40.342083,377,131.2
2023-02-02 07:32:41.349435,378,131.2
2023-02-02 07:32:42.341057,379,131.2
2023-02-02 07:32:43.349162,380,131.2
2023-02-02 07:32:44.355841,381,131.2
2023-02-02 07:32:45.348391,382,131.2
2023-02-02 07:32:46.355062,383,131.2
2023-02-02 07:32:47.347588,384,131.3
2023-02-02 07:32:48.354174,385,131.2
2023-02-02 07:32:49.346982,386,131.3
2023-02-02 07:32:50.354532,387,131.3
2023-02-02 07:32:51.346538,388,131.3
2023-02-02 07:32:52.353645,389,131.3
2023-02-02 07:32:53.346404,390,131.3
2023-02-02 07:32:54.353222,391,131.3
2023-02-02 07:32:55.345171,392,131.3
2023-02-02 07:32:56.353031,393,131.3
2023-02-02 07:32:57.359805,394,131.3
2023-02-02 07:32:58.352193,395,131.3
2023-02-02 07:32:59.344089,396,131.3
2023-02-02 07:33:00.351730,397,131.3
2023-02-02 07:33:01.358590,398,131.3
2023-02-02 07:33:02.351170,399,131.3
2023-02-02 07:33:03.358391,400,131.2
2023-02-02 07:33:04.350662,401,131.3
2023-02-02 07:33:05.357801,402,131.2
2023-02-02 07:33:06.350044,403,104.3
2023-02-02 07:33:07.357693,404,98.9
2023-02-02 07:33:08.350048,405,98.8
2023-02-02 07:33:09.357208,406,105.4
2023-02-02 07:33:10.348594,407,105.1
2023-02-02 07:33:11.357058,408,97.5
2023-02-02 07:33:12.348180,409,97.6
2023-02-02 07:33:13.356149,410,97.6
2023-02-02 07:33:14.347300,411,98.1
2023-02-02 07:33:15.355436,412,98.2
2023-02-02 07:33:16.347141,413,125.5
2023-02-02 07:33:17.354798,414,125.9
2023-02-02 07:33:18.347054,415,126.3
2023-02-02 07:33:19.354027,416,126.9
2023-02-02 07:33:20.361047,417,127.4
2023-02-02 07:33:21.353381,418,127.8
2023-02-02 07:33:22.361131,419,128.1
2023-02-02 07:33:23.352991,420,128.5
2023-02-02 07:33:24.360329,421,128.9
2023-02-02 07:33:25.352234,422,129.1
