time,id,power
2023-02-16 01:05:59.412152,0,98.9
2023-02-16 01:06:00.402602,1,109.6
2023-02-16 01:06:01.410289,2,93.7
2023-02-16 01:06:02.401922,3,93.6
2023-02-16 01:06:03.409547,4,93.5
2023-02-16 01:06:04.401242,5,93.5
2023-02-16 01:06:05.409579,6,93.4
2023-02-16 01:06:06.416311,7,93.4
2023-02-16 01:06:07.408321,8,93.3
2023-02-16 01:06:08.416122,9,93.3
2023-02-16 01:06:09.407762,10,93.3
2023-02-16 01:06:10.415381,11,93.3
2023-02-16 01:06:11.407733,12,93.2
2023-02-16 01:06:12.414927,13,93.6
2023-02-16 01:06:13.407587,14,93.6
2023-02-16 01:06:14.416129,15,94.0
2023-02-16 01:06:15.423611,16,104.6
2023-02-16 01:06:16.415451,17,104.3
2023-02-16 01:06:17.406601,18,99.1
2023-02-16 01:06:18.414191,19,109.3
2023-02-16 01:06:19.421123,20,119.7
2023-02-16 01:06:20.414835,21,119.1
2023-02-16 01:06:21.421254,22,118.5
2023-02-16 01:06:22.413980,23,98.0
2023-02-16 01:06:23.421448,24,98.5
2023-02-16 01:06:24.413060,25,98.8
2023-02-16 01:06:25.421052,26,99.1
2023-02-16 01:06:26.411538,27,99.4
2023-02-16 01:06:27.419675,28,99.4
2023-02-16 01:06:28.410929,29,99.8
2023-02-16 01:06:29.419777,30,100.1
2023-02-16 01:06:30.411317,31,99.7
2023-02-16 01:06:31.418468,32,100.0
2023-02-16 01:06:32.411271,33,99.8
2023-02-16 01:06:33.417954,34,99.9
2023-02-16 01:06:34.424901,35,99.7
2023-02-16 01:06:35.417734,36,99.3
2023-02-16 01:06:36.424438,37,99.3
2023-02-16 01:06:37.417488,38,99.4
2023-02-16 01:06:38.423610,39,107.9
2023-02-16 01:06:39.416003,40,98.6
2023-02-16 01:06:40.425116,41,98.7
2023-02-16 01:06:41.416242,42,98.5
2023-02-16 01:06:42.423448,43,99.1
2023-02-16 01:06:43.415762,44,109.0
2023-02-16 01:06:44.422842,45,108.4
2023-02-16 01:06:45.414042,46,99.1
2023-02-16 01:06:46.422213,47,99.5
2023-02-16 01:06:47.414864,48,99.8
2023-02-16 01:06:48.422298,49,100.1
2023-02-16 01:06:49.413868,50,99.9
2023-02-16 01:06:50.422045,51,99.8
2023-02-16 01:06:51.412178,52,99.8
2023-02-16 01:06:52.421112,53,99.4
2023-02-16 01:06:53.411614,54,104.9
2023-02-16 01:06:54.420297,55,96.6
2023-02-16 01:06:55.411766,56,96.8
2023-02-16 01:06:56.418911,57,97.0
2023-02-16 01:06:57.410660,58,97.1
