time,id,power
2023-02-09 08:22:55.789109,0,115.7
2023-02-09 08:22:56.798231,1,101.0
2023-02-09 08:22:57.790873,2,95.9
2023-02-09 08:22:58.796462,3,96.1
2023-02-09 08:22:59.788479,4,95.9
2023-02-09 08:23:00.780751,5,96.0
2023-02-09 08:23:01.789213,6,96.1
2023-02-09 08:23:02.795011,7,96.2
2023-02-09 08:23:03.787236,8,96.3
2023-02-09 08:23:04.778955,9,96.2
2023-02-09 08:23:05.787923,10,112.4
2023-02-09 08:23:06.793997,11,106.9
2023-02-09 08:23:07.786611,12,106.6
2023-02-09 08:23:08.778719,13,127.2
2023-02-09 08:23:09.784550,14,103.5
2023-02-09 08:23:10.792690,15,124.2
2023-02-09 08:23:11.785972,16,113.5
2023-02-09 08:23:12.776506,17,104.3
2023-02-09 08:23:13.784192,18,103.9
2023-02-09 08:23:14.791208,19,103.9
2023-02-09 08:23:15.783870,20,131.9
2023-02-09 08:23:16.775737,21,131.7
2023-02-09 08:23:17.783644,22,131.4
2023-02-09 08:23:18.775108,23,131.2
2023-02-09 08:23:19.782069,24,131.0
2023-02-09 08:23:20.774648,25,130.8
2023-02-09 08:23:21.781482,26,130.6
2023-02-09 08:23:22.773198,27,130.5
2023-02-09 08:23:23.781727,28,130.4
2023-02-09 08:23:24.772701,29,130.3
2023-02-09 08:23:25.780524,30,130.1
2023-02-09 08:23:26.772704,31,130.1
2023-02-09 08:23:27.780508,32,130.1
2023-02-09 08:23:28.786792,33,130.0
2023-02-09 08:23:29.780593,34,130.0
2023-02-09 08:23:30.771657,35,129.9
2023-02-09 08:23:31.778501,36,129.9
2023-02-09 08:23:32.785752,37,129.7
2023-02-09 08:23:33.778635,38,129.7
2023-02-09 08:23:34.770417,39,129.7
2023-02-09 08:23:35.778149,40,129.7
2023-02-09 08:23:36.784801,41,129.6
2023-02-09 08:23:37.777245,42,129.4
2023-02-09 08:23:38.768593,43,129.6
2023-02-09 08:23:39.777122,44,129.6
2023-02-09 08:23:40.783742,45,129.5
2023-02-09 08:23:41.775804,46,129.6
2023-02-09 08:23:42.767425,47,129.5
2023-02-09 08:23:43.776098,48,129.5
2023-02-09 08:23:44.782176,49,129.6
2023-02-09 08:23:45.774235,50,129.7
2023-02-09 08:23:46.766130,51,129.8
2023-02-09 08:23:47.775806,52,129.8
2023-02-09 08:23:48.781014,53,129.9
2023-02-09 08:23:49.773264,54,129.9
2023-02-09 08:23:50.765812,55,130.0
2023-02-09 08:23:51.772868,56,130.0
2023-02-09 08:23:52.780298,57,129.8
2023-02-09 08:23:53.772151,58,129.8
2023-02-09 08:23:54.764653,59,129.9
2023-02-09 08:23:55.772729,60,129.9
2023-02-09 08:23:56.778909,61,129.9
2023-02-09 08:23:57.771825,62,129.7
2023-02-09 08:23:58.762825,63,129.8
2023-02-09 08:23:59.776561,64,129.9
2023-02-09 08:24:00.777993,65,130.0
2023-02-09 08:24:01.770686,66,130.0
2023-02-09 08:24:02.761782,67,129.9
2023-02-09 08:24:03.770271,68,130.0
2023-02-09 08:24:04.761086,69,130.1
2023-02-09 08:24:05.768625,70,130.2
2023-02-09 08:24:06.761439,71,130.3
2023-02-09 08:24:07.768296,72,130.3
2023-02-09 08:24:08.760996,73,130.4
2023-02-09 08:24:09.768500,74,122.7
2023-02-09 08:24:10.759337,75,128.0
2023-02-09 08:24:11.767712,76,127.7
2023-02-09 08:24:12.759527,77,127.8
2023-02-09 08:24:13.766379,78,128.0
2023-02-09 08:24:14.758226,79,128.3
2023-02-09 08:24:15.765972,80,128.5
2023-02-09 08:24:16.758031,81,128.7
2023-02-09 08:24:17.765276,82,128.8
2023-02-09 08:24:18.757059,83,129.0
2023-02-09 08:24:19.764560,84,129.2
2023-02-09 08:24:20.757302,85,129.4
2023-02-09 08:24:21.764174,86,129.5
2023-02-09 08:24:22.755967,87,129.5
2023-02-09 08:24:23.763562,88,129.6
2023-02-09 08:24:24.755404,89,129.7
2023-02-09 08:24:25.763246,90,129.8
2023-02-09 08:24:26.755470,91,129.8
2023-02-09 08:24:27.762294,92,129.7
2023-02-09 08:24:28.755012,93,129.9
2023-02-09 08:24:29.762539,94,129.9
2023-02-09 08:24:30.754669,95,130.0
2023-02-09 08:24:31.761143,96,130.0
2023-02-09 08:24:32.753899,97,129.9
2023-02-09 08:24:33.760689,98,130.0
2023-02-09 08:24:34.752430,99,130.1
2023-02-09 08:24:35.759869,100,130.1
2023-02-09 08:24:36.751932,101,130.3
2023-02-09 08:24:37.759936,102,130.2
2023-02-09 08:24:38.751244,103,130.3
2023-02-09 08:24:39.758373,104,130.4
2023-02-09 08:24:40.751376,105,130.5
2023-02-09 08:24:41.758127,106,130.6
2023-02-09 08:24:42.749991,107,130.4
2023-02-09 08:24:43.757463,108,130.5
2023-02-09 08:24:44.750275,109,130.4
2023-02-09 08:24:45.756894,110,130.4
2023-02-09 08:24:46.749007,111,130.4
2023-02-09 08:24:47.755986,112,130.2
