time,id,power
2023-02-13 19:24:14.838351,0,120.0
2023-02-13 19:24:15.831241,1,95.6
2023-02-13 19:24:16.822434,2,95.4
2023-02-13 19:24:17.830850,3,95.2
2023-02-13 19:24:18.837570,4,95.0
2023-02-13 19:24:19.829805,5,94.8
2023-02-13 19:24:20.837193,6,94.8
2023-02-13 19:24:21.829137,7,94.7
2023-02-13 19:24:22.835974,8,94.6
2023-02-13 19:24:23.827852,9,94.5
2023-02-13 19:24:24.837328,10,94.4
2023-02-13 19:24:25.828072,11,94.6
2023-02-13 19:24:26.836393,12,94.5
2023-02-13 19:24:27.827273,13,94.4
2023-02-13 19:24:28.836856,14,94.3
2023-02-13 19:24:29.827145,15,105.4
2023-02-13 19:24:30.834656,16,120.9
2023-02-13 19:24:31.826492,17,94.4
2023-02-13 19:24:32.833419,18,94.4
2023-02-13 19:24:33.825303,19,94.5
2023-02-13 19:24:34.833772,20,94.5
2023-02-13 19:24:35.840229,21,94.5
2023-02-13 19:24:36.833281,22,113.5
2023-02-13 19:24:37.840048,23,95.5
2023-02-13 19:24:38.832116,24,95.3
2023-02-13 19:24:39.838867,25,126.6
2023-02-13 19:24:40.831439,26,100.7
2023-02-13 19:24:41.838740,27,94.5
2023-02-13 19:24:42.830671,28,94.6
2023-02-13 19:24:43.838368,29,94.5
2023-02-13 19:24:44.830429,30,94.4
2023-02-13 19:24:45.837451,31,127.7
2023-02-13 19:24:46.829527,32,127.6
2023-02-13 19:24:47.837332,33,127.5
2023-02-13 19:24:48.829327,34,127.9
2023-02-13 19:24:49.836531,35,128.3
2023-02-13 19:24:50.828479,36,128.8
2023-02-13 19:24:51.836043,37,129.2
2023-02-13 19:24:52.827756,38,129.2
2023-02-13 19:24:53.835505,39,129.2
2023-02-13 19:24:54.842637,40,129.2
2023-02-13 19:24:55.835120,41,129.3
2023-02-13 19:24:56.841946,42,129.3
2023-02-13 19:24:57.834424,43,129.3
2023-02-13 19:24:58.841862,44,129.3
2023-02-13 19:24:59.834310,45,129.4
2023-02-13 19:25:00.841429,46,129.8
2023-02-13 19:25:01.833575,47,130.1
2023-02-13 19:25:02.840740,48,130.2
2023-02-13 19:25:03.832777,49,130.2
2023-02-13 19:25:04.840278,50,130.2
2023-02-13 19:25:05.832357,51,130.2
2023-02-13 19:25:06.839592,52,130.2
2023-02-13 19:25:07.831735,53,130.2
2023-02-13 19:25:08.839204,54,130.2
2023-02-13 19:25:09.831191,55,130.2
2023-02-13 19:25:10.838912,56,130.4
2023-02-13 19:25:11.830712,57,130.6
2023-02-13 19:25:12.838043,58,130.9
2023-02-13 19:25:13.830116,59,131.1
2023-02-13 19:25:14.837818,60,131.3
2023-02-13 19:25:15.844810,61,131.5
2023-02-13 19:25:16.837074,62,131.4
2023-02-13 19:25:17.843628,63,131.3
2023-02-13 19:25:18.836527,64,131.3
2023-02-13 19:25:19.843695,65,131.2
2023-02-13 19:25:20.835918,66,131.2
2023-02-13 19:25:21.843103,67,131.2
2023-02-13 19:25:22.835528,68,131.1
2023-02-13 19:25:23.842420,69,131.3
2023-02-13 19:25:24.834770,70,131.4
2023-02-13 19:25:25.841647,71,131.6
2023-02-13 19:25:26.834296,72,131.7
2023-02-13 19:25:27.841391,73,131.8
2023-02-13 19:25:28.833783,74,131.9
2023-02-13 19:25:29.840765,75,132.1
2023-02-13 19:25:30.833148,76,132.2
2023-02-13 19:25:31.840325,77,132.4
2023-02-13 19:25:32.832406,78,132.4
2023-02-13 19:25:33.840084,79,132.5
2023-02-13 19:25:34.831895,80,132.6
2023-02-13 19:25:35.839194,81,132.5
2023-02-13 19:25:36.831245,82,132.4
2023-02-13 19:25:37.838871,83,132.3
2023-02-13 19:25:38.845414,84,132.1
2023-02-13 19:25:39.838398,85,132.0
2023-02-13 19:25:40.829798,86,132.0
2023-02-13 19:25:41.838146,87,126.3
2023-02-13 19:25:42.844110,88,95.1
2023-02-13 19:25:43.837397,89,95.0
2023-02-13 19:25:44.844122,90,95.1
2023-02-13 19:25:45.836276,91,100.3
2023-02-13 19:25:46.843229,92,127.5
2023-02-13 19:25:47.836047,93,127.5
